Period;Hour;Day_type;Origin;Destination;Immobility;Home_Category;Activity_Category;Gender;Observation_Zone;Mode;Volume
202003;22:30:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;25
202003;22:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;28
202003;22:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;117
202003;22:30:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;30
202003;22:30:00;WE;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;33
202003;22:30:00;WE;Lomami;Haut-Lomami;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;39
202003;23:00:00;JO;Haut-Katanga;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;39
202003;23:00:00;JO;Haut-Katanga;Kinshasa;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;39
202003;23:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;23
202003;23:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;268
202003;23:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;21
202003;23:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;45
202003;23:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;177
202003;23:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;22
202003;23:00:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;39
202003;23:00:00;JO;Hors_Zone;Maniema;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;39
202003;23:00:00;JO;Hors_Zone;Mongala;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;42
202003;23:00:00;JO;Kasai-Central;Kasai-Oriental;3h;Destination_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;40
202003;23:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;42
202003;23:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;43
202003;23:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;40
202003;23:00:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;64
202003;23:00:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;43
202003;23:00:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;40
202003;23:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;66
202003;23:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;40
202003;23:00:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;69
202003;23:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;35
202003;23:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;21
202003;23:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;89
202003;23:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;33
202003;23:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;67
202003;23:00:00;WE;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;28
202003;23:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;39
202003;23:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;39
202003;23:00:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;26
202003;23:30:00;JO;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;41
202003;23:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;26
202003;23:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;51
202003;23:30:00;JO;Hors_Zone;Kwilu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;42
202003;23:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;42
202003;23:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;40
202003;23:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;41
202003;23:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;70
202003;23:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;39
202003;23:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;62
202003;23:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;42
202003;23:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;40
202003;23:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;30
202003;23:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;41
202003;23:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;83
202003;23:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;39
202003;23:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;109
202003;23:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;44
202003;23:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;21
202003;23:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;111
202003;23:30:00;JO;Lualaba;Haut-Katanga;1h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;41
202003;23:30:00;JO;Lualaba;Haut-Katanga;3h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;41
202003;23:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;44
202003;23:30:00;WE;Hors_Zone;Kwango;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;38
202003;23:30:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;31
202003;23:30:00;WE;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;35
202003;23:30:00;WE;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;40
202003;23:30:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;39
202003;23:30:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;31
202003;23:30:00;WE;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;40
202003;23:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;26
202003;23:30:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;33
202003;23:30:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;39
202003;23:30:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;105
202003;23:30:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;42
202003;23:30:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;150
202004;06:00:00;JO;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;32
202004;06:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;21
202004;06:00:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;21
202004;06:00:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;21
202004;06:00:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;21
202004;06:00:00;JO;Kasai-Oriental;Lomami;1h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;32
202004;06:00:00;JO;Kasai-Oriental;Lomami;3h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;31
202004;06:00:00;JO;Kasai-Oriental;Lomami;3h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;32
202004;06:00:00;JO;Lomami;Kasai-Oriental;3h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;33
202004;06:00:00;JO;Nord-Kivu;Sud-Kivu;3h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;22
202004;06:00:00;JO;Sud-Kivu;Nord-Kivu;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;32
202004;06:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;21
202004;06:00:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;31
202004;06:00:00;WE;Lomami;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;35
202004;06:00:00;WE;Lomami;Kasai-Oriental;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;35
202004;06:00:00;WE;Nord-Kivu;Sud-Kivu;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;31
202004;06:00:00;WE;Sud-Kivu;Nord-Kivu;3h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;31
202004;06:30:00;JO;Hors_Zone;Equateur;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;31
202004;06:30:00;JO;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;31
202004;06:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;25
202004;06:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;30
202004;06:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;21
202004;06:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;30
202004;06:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;30
202004;06:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;25
202004;06:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;30
202004;06:30:00;JO;Nord-Kivu;Sud-Kivu;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;29
202004;06:30:00;WE;Kasai-Oriental;Lomami;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;31
202004;06:30:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;33
202004;06:30:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;33
202004;07:00:00;JO;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;29
202004;07:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;28
202004;07:00:00;JO;Hors_Zone;Kasai;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;29
202004;07:00:00;JO;Hors_Zone;Mongala;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;30
202004;07:00:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;21
202004;07:00:00;JO;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;37
202004;07:00:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;23
202004;07:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;30
202004;07:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;29
202004;07:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;47
202004;07:00:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;30
202004;07:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;32
202004;07:00:00;JO;Lomami;Kasai-Oriental;3h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;30
202004;07:00:00;JO;Lualaba;Haut-Katanga;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;30
202004;07:00:00;JO;Lualaba;Haut-Katanga;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;30
202004;07:00:00;JO;Nord-Kivu;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;30
202004;07:00:00;WE;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;24
202004;07:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;22
202004;07:00:00;WE;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;29
202004;07:00:00;WE;Kasai-Oriental;Lomami;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;59
202004;07:00:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;29
202004;07:30:00;JO;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;30
202004;07:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;28
202004;07:30:00;JO;Hors_Zone;Kasai;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;29
202004;07:30:00;JO;Hors_Zone;Kwilu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;28
202004;07:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;26
202004;07:30:00;JO;Hors_Zone;Sankuru;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;28
202004;07:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;39
202004;07:30:00;JO;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;28
202004;07:30:00;JO;Kasai-Central;Lomami;3h;Destination_Zone_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;30
202004;07:30:00;JO;Kasai-Oriental;Lomami;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;29
202004;07:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;57
202004;07:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;28
202004;07:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;28
202004;07:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;74
202004;07:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;45
202004;07:30:00;JO;Lomami;Kasai-Oriental;1h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;30
202004;07:30:00;JO;Lualaba;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;28
202004;07:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;37
202004;07:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;23
202004;07:30:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;41
202004;07:30:00;WE;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;26
202004;07:30:00;WE;Lomami;Kasai-Oriental;3h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;28
202004;07:30:00;WE;Lualaba;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;28
202004;08:00:00;JO;Haut-Katanga;Lualaba;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;27
202004;08:00:00;JO;Haut-Katanga;Lualaba;1h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;27
202004;08:00:00;JO;Haut-Katanga;Lualaba;1h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;54
202004;08:00:00;JO;Haut-Katanga;Lualaba;3h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;27
202004;08:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;24
202004;08:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;28
202004;08:00:00;JO;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;27
202004;08:00:00;JO;Hors_Zone;Kasai;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;21
202004;08:00:00;JO;Hors_Zone;Kasai;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;28
202004;08:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;21
202004;08:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;23
202004;08:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;128
202004;08:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;21
202004;08:00:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;25
202004;08:00:00;JO;Kasai-Central;Kasai;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;27
202004;08:00:00;JO;Kasai-Oriental;Kasai-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;27
202004;08:00:00;JO;Kasai-Oriental;Lomami;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;28
202004;08:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
202004;08:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;28
202004;08:00:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
202004;08:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;70
202004;08:00:00;JO;Lomami;Kasai-Oriental;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;22
202004;08:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;26
202004;08:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;123
202004;08:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;76
202004;08:00:00;WE;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;24
202004;08:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;25
202004;08:00:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;21
202004;08:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;73
202004;08:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;41
202004;08:30:00;JO;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;25
202004;08:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;138
202004;08:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;89
202004;08:30:00;JO;Hors_Zone;Lomami;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;23
202004;08:30:00;JO;Hors_Zone;Tshuapa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;27
202004;08:30:00;JO;Kasai-Oriental;Kasai-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
202004;08:30:00;JO;Kasai-Oriental;Lomami;1h;Destination_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;29
202004;08:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;28
202004;08:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;28
202004;08:30:00;JO;Lualaba;Haut-Katanga;1h;Outside_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;28
202004;08:30:00;WE;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;27
202004;08:30:00;WE;Haut-Katanga;Lualaba;3h;Destination_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;26
202004;08:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;119
202004;08:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;27
202004;08:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;21
202004;08:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;37
202004;08:30:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;38
202004;08:30:00;WE;Kasai-Oriental;Lomami;3h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;25
202004;09:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;21
202004;09:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;25
202004;09:00:00;JO;Hors_Zone;Haut-Uele;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;25
202004;09:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;95
202004;09:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;40
202004;09:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;89
202004;09:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;121
202004;09:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;38
202004;09:00:00;JO;Hors_Zone;Lomami;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;26
202004;09:00:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;21
202004;09:00:00;JO;Hors_Zone;Mongala;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;27
202004;09:00:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
