Period;Day_type;Zone;Home_Zone;Activity_Zone;PresenceType;Gender;Volume
202003;JO;Nord-Ubangi;Nord-Ubangi;Nord-Ubangi;Jour;M;710
202003;JO;Nord-Ubangi;Nord-Ubangi;Nord-Ubangi;Nuit;M;468
202003;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;F;376
202003;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;M;1050
202003;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;NA;499
202003;JO;Sankuru;Hors_Zone;Hors_Zone;Nuit;F;28
202003;JO;Sankuru;Hors_Zone;Hors_Zone;Nuit;M;447
202003;JO;Sankuru;Hors_Zone;Hors_Zone;Nuit;NA;137
202003;JO;Sankuru;Hors_Zone;Sankuru;Jour;F;73
202003;JO;Sankuru;Hors_Zone;Sankuru;Jour;M;446
202003;JO;Sankuru;Hors_Zone;Sankuru;Jour;NA;61
202003;JO;Sankuru;Hors_Zone;Sankuru;Nuit;F;21
202003;JO;Sankuru;Hors_Zone;Sankuru;Nuit;M;194
202003;JO;Sankuru;Hors_Zone;Sankuru;Nuit;NA;34
202003;JO;Sankuru;Sankuru;Hors_Zone;Jour;M;57
202003;JO;Sankuru;Sankuru;Hors_Zone;Nuit;M;32
202003;JO;Sankuru;Sankuru;Sankuru;Jour;M;164
202003;JO;Sankuru;Sankuru;Sankuru;Jour;NA;24
202003;JO;Sankuru;Sankuru;Sankuru;Nuit;M;103
202003;JO;Sankuru;Sankuru;Sankuru;Nuit;NA;24
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;F;16697
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;M;35403
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;NA;18556
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;F;3573
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;M;7681
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;NA;4183
202003;JO;Sud-Kivu;Hors_Zone;Kinshasa;Jour;F;23
202003;JO;Sud-Kivu;Hors_Zone;Kinshasa;Nuit;F;39
202003;JO;Sud-Kivu;Hors_Zone;Kinshasa;Nuit;NA;24
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;F;8973
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;M;19176
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;NA;7691
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;F;1415
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;M;3063
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;NA;1298
202003;JO;Sud-Kivu;Kongo-Central;Kongo-Central;Jour;M;43
202003;JO;Sud-Kivu;Kongo-Central;Kongo-Central;Nuit;M;43
202003;JO;Sud-Kivu;Nord-Kivu;Nord-Kivu;Jour;M;57
202003;JO;Sud-Kivu;Nord-Kivu;Nord-Kivu;Nuit;M;21
202003;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Jour;F;56
202003;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Jour;M;287
202003;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Jour;NA;131
202003;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Nuit;F;79
202003;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Nuit;M;453
202003;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Nuit;NA;222
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;F;5111
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;M;12230
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;NA;4475
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;F;3816
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;M;9139
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;NA;3390
202003;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Jour;F;942
202003;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Jour;M;2357
202003;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Jour;NA;932
202003;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Nuit;F;115
202003;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Nuit;M;480
202003;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Nuit;NA;88
202003;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Jour;F;97
202003;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Jour;M;612
202003;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Jour;NA;88
202003;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Nuit;M;69
202003;JO;Sud-Ubangi;Sud-Ubangi;Sud-Ubangi;Jour;F;83
202003;JO;Sud-Ubangi;Sud-Ubangi;Sud-Ubangi;Jour;M;786
202003;JO;Sud-Ubangi;Sud-Ubangi;Sud-Ubangi;Jour;NA;71
202003;JO;Sud-Ubangi;Sud-Ubangi;Sud-Ubangi;Nuit;M;556
202003;JO;Tanganyika;Hors_Zone;Haut-Katanga;Jour;M;69
202003;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;F;1316
202003;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;M;3095
202003;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;NA;1283
202003;JO;Tanganyika;Hors_Zone;Hors_Zone;Nuit;F;237
202003;JO;Tanganyika;Hors_Zone;Hors_Zone;Nuit;M;812
202003;JO;Tanganyika;Hors_Zone;Hors_Zone;Nuit;NA;163
202003;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;F;416
202003;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;M;1227
202003;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;NA;350
202003;JO;Tanganyika;Hors_Zone;Tanganyika;Nuit;F;46
202003;JO;Tanganyika;Hors_Zone;Tanganyika;Nuit;M;260
202003;JO;Tanganyika;Hors_Zone;Tanganyika;Nuit;NA;47
202003;JO;Tanganyika;Tanganyika;Tanganyika;Jour;M;782
202003;JO;Tanganyika;Tanganyika;Tanganyika;Nuit;M;714
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;F;7521
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;M;17383
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;NA;9329
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;F;2201
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;M;4991
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;NA;2670
202003;JO;Tshopo;Hors_Zone;Tshopo;Jour;F;3813
202003;JO;Tshopo;Hors_Zone;Tshopo;Jour;M;9022
202003;JO;Tshopo;Hors_Zone;Tshopo;Jour;NA;3904
202003;JO;Tshopo;Hors_Zone;Tshopo;Nuit;F;569
202003;JO;Tshopo;Hors_Zone;Tshopo;Nuit;M;1594
202003;JO;Tshopo;Hors_Zone;Tshopo;Nuit;NA;602
202003;JO;Tshopo;Ituri;Ituri;Jour;M;58
202003;JO;Tshopo;Ituri;Ituri;Jour;NA;30
202003;JO;Tshopo;Ituri;Ituri;Nuit;M;60
202003;JO;Tshopo;Ituri;Ituri;Nuit;NA;30
202003;JO;Tshopo;Tshopo;Hors_Zone;Jour;M;181
202003;JO;Tshopo;Tshopo;Hors_Zone;Jour;NA;44
202003;JO;Tshopo;Tshopo;Hors_Zone;Nuit;M;165
202003;JO;Tshopo;Tshopo;Hors_Zone;Nuit;NA;23
202003;JO;Tshopo;Tshopo;Tshopo;Jour;F;1809
202003;JO;Tshopo;Tshopo;Tshopo;Jour;M;4838
202003;JO;Tshopo;Tshopo;Tshopo;Jour;NA;1868
202003;JO;Tshopo;Tshopo;Tshopo;Nuit;F;1465
202003;JO;Tshopo;Tshopo;Tshopo;Nuit;M;3960
202003;JO;Tshopo;Tshopo;Tshopo;Nuit;NA;1513
202003;JO;Tshuapa;Hors_Zone;Hors_Zone;Jour;F;151
202003;JO;Tshuapa;Hors_Zone;Hors_Zone;Jour;M;376
202003;JO;Tshuapa;Hors_Zone;Hors_Zone;Jour;NA;254
202003;JO;Tshuapa;Hors_Zone;Hors_Zone;Nuit;M;110
202003;JO;Tshuapa;Hors_Zone;Tshuapa;Jour;F;65
202003;JO;Tshuapa;Hors_Zone;Tshuapa;Jour;M;414
202003;JO;Tshuapa;Hors_Zone;Tshuapa;Jour;NA;83
202003;JO;Tshuapa;Tshuapa;Hors_Zone;Nuit;M;30
202003;JO;Tshuapa;Tshuapa;Tshuapa;Jour;M;556
202003;JO;Tshuapa;Tshuapa;Tshuapa;Nuit;M;377
202003;WE;Bas-Uele;Bas-Uele;Bas-Uele;Jour;F;68
202003;WE;Bas-Uele;Bas-Uele;Bas-Uele;Jour;M;268
202003;WE;Bas-Uele;Bas-Uele;Bas-Uele;Jour;NA;115
202003;WE;Bas-Uele;Bas-Uele;Bas-Uele;Nuit;M;210
202003;WE;Bas-Uele;Bas-Uele;Bas-Uele;Nuit;NA;66
202003;WE;Bas-Uele;Hors_Zone;Bas-Uele;Jour;M;137
202003;WE;Bas-Uele;Hors_Zone;Hors_Zone;Jour;F;105
202003;WE;Bas-Uele;Hors_Zone;Hors_Zone;Jour;M;308
202003;WE;Bas-Uele;Hors_Zone;Hors_Zone;Jour;NA;40
202003;WE;Bas-Uele;Hors_Zone;Hors_Zone;Nuit;M;37
202003;WE;Bas-Uele;Hors_Zone;Hors_Zone;Nuit;NA;47
202003;WE;Equateur;Equateur;Equateur;Jour;M;247
202003;WE;Equateur;Equateur;Equateur;Nuit;M;198
202003;WE;Equateur;Hors_Zone;Equateur;Jour;M;113
202003;WE;Equateur;Hors_Zone;Equateur;Nuit;M;44
202003;WE;Equateur;Hors_Zone;Hors_Zone;Jour;F;384
202003;WE;Equateur;Hors_Zone;Hors_Zone;Jour;M;1018
202003;WE;Equateur;Hors_Zone;Hors_Zone;Jour;NA;429
202003;WE;Equateur;Hors_Zone;Hors_Zone;Nuit;F;83
202003;WE;Equateur;Hors_Zone;Hors_Zone;Nuit;M;320
202003;WE;Equateur;Hors_Zone;Hors_Zone;Nuit;NA;96
202003;WE;Equateur;Tshopo;Hors_Zone;Jour;NA;41
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;F;96670
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;M;219603
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;NA;89759
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;F;64145
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;M;146472
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;NA;59333
202003;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;F;1264
202003;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;M;2504
202003;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;NA;1530
202003;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;F;1224
202003;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;M;2447
202003;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;NA;1463
202003;WE;Haut-Katanga;Haut-Katanga;Kinshasa;Jour;M;40
202003;WE;Haut-Katanga;Haut-Katanga;Kinshasa;Nuit;M;40
202003;WE;Haut-Katanga;Haut-Katanga;Lualaba;Jour;M;93
202003;WE;Haut-Katanga;Haut-Katanga;Lualaba;Jour;NA;21
202003;WE;Haut-Katanga;Haut-Katanga;Lualaba;Nuit;M;73
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;F;55188
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;M;115726
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;NA;54610
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;F;10998
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;M;23114
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;NA;11251
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;F;29522
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;M;59963
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;NA;40323
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;F;8132
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;M;16509
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;NA;10557
202003;WE;Haut-Katanga;Hors_Zone;Kasai-Central;Jour;NA;46
202003;WE;Haut-Katanga;Hors_Zone;Kasai-Central;Nuit;NA;46
202003;WE;Haut-Katanga;Hors_Zone;Lualaba;Jour;F;154
202003;WE;Haut-Katanga;Hors_Zone;Lualaba;Jour;M;480
202003;WE;Haut-Katanga;Hors_Zone;Lualaba;Jour;NA;173
202003;WE;Haut-Katanga;Hors_Zone;Lualaba;Nuit;M;184
202003;WE;Haut-Katanga;Hors_Zone;Tanganyika;Jour;F;23
202003;WE;Haut-Katanga;Hors_Zone;Tanganyika;Jour;NA;51
202003;WE;Haut-Katanga;Hors_Zone;Tanganyika;Nuit;F;23
202003;WE;Haut-Katanga;Hors_Zone;Tanganyika;Nuit;NA;23
202003;WE;Haut-Katanga;Kasai-Oriental;Kasai-Oriental;Jour;M;71
202003;WE;Haut-Katanga;Kasai-Oriental;Kasai-Oriental;Nuit;M;95
202003;WE;Haut-Katanga;Kinshasa;Hors_Zone;Jour;NA;48
202003;WE;Haut-Katanga;Kinshasa;Hors_Zone;Nuit;NA;48
202003;WE;Haut-Katanga;Kinshasa;Kinshasa;Jour;M;60
202003;WE;Haut-Katanga;Kinshasa;Kinshasa;Nuit;M;84
202003;WE;Haut-Katanga;Lualaba;Haut-Katanga;Jour;F;21
202003;WE;Haut-Katanga;Lualaba;Haut-Katanga;Jour;M;112
202003;WE;Haut-Katanga;Lualaba;Haut-Katanga;Nuit;F;36
202003;WE;Haut-Katanga;Lualaba;Haut-Katanga;Nuit;M;130
202003;WE;Haut-Katanga;Lualaba;Haut-Katanga;Nuit;NA;24
202003;WE;Haut-Katanga;Lualaba;Hors_Zone;Jour;M;24
202003;WE;Haut-Katanga;Lualaba;Hors_Zone;Nuit;M;24
202003;WE;Haut-Katanga;Lualaba;Lualaba;Jour;F;226
202003;WE;Haut-Katanga;Lualaba;Lualaba;Jour;M;742
202003;WE;Haut-Katanga;Lualaba;Lualaba;Jour;NA;206
202003;WE;Haut-Katanga;Lualaba;Lualaba;Nuit;F;151
202003;WE;Haut-Katanga;Lualaba;Lualaba;Nuit;M;578
202003;WE;Haut-Katanga;Lualaba;Lualaba;Nuit;NA;159
202003;WE;Haut-Lomami;Haut-Lomami;Haut-Lomami;Jour;F;210
202003;WE;Haut-Lomami;Haut-Lomami;Haut-Lomami;Jour;M;464
202003;WE;Haut-Lomami;Haut-Lomami;Haut-Lomami;Jour;NA;83
202003;WE;Haut-Lomami;Haut-Lomami;Haut-Lomami;Nuit;F;151
202003;WE;Haut-Lomami;Haut-Lomami;Haut-Lomami;Nuit;M;330
202003;WE;Haut-Lomami;Haut-Lomami;Haut-Lomami;Nuit;NA;21
202003;WE;Haut-Lomami;Haut-Lomami;Hors_Zone;Jour;M;23
202003;WE;Haut-Lomami;Haut-Lomami;Hors_Zone;Nuit;M;26
202003;WE;Haut-Lomami;Hors_Zone;Haut-Katanga;Jour;M;27
202003;WE;Haut-Lomami;Hors_Zone;Haut-Lomami;Jour;F;450
202003;WE;Haut-Lomami;Hors_Zone;Haut-Lomami;Jour;M;871
202003;WE;Haut-Lomami;Hors_Zone;Haut-Lomami;Jour;NA;439
202003;WE;Haut-Lomami;Hors_Zone;Haut-Lomami;Nuit;M;85
202003;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Jour;F;1276
202003;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Jour;M;2408
202003;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Jour;NA;1583
202003;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Nuit;F;185
202003;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Nuit;M;520
202003;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Nuit;NA;291
202003;WE;Haut-Lomami;Lomami;Kasai-Oriental;Jour;NA;48
202003;WE;Haut-Uele;Hors_Zone;Hors_Zone;Jour;F;28
202003;WE;Haut-Uele;Hors_Zone;Hors_Zone;Jour;M;219
202003;WE;Haut-Uele;Hors_Zone;Hors_Zone;Jour;NA;39
202003;WE;Haut-Uele;Hors_Zone;Hors_Zone;Nuit;M;28
202003;WE;Ituri;Hors_Zone;Hors_Zone;Jour;F;540
202003;WE;Ituri;Hors_Zone;Hors_Zone;Jour;M;1418
202003;WE;Ituri;Hors_Zone;Hors_Zone;Jour;NA;692
202003;WE;Ituri;Hors_Zone;Hors_Zone;Nuit;F;72
202003;WE;Ituri;Hors_Zone;Hors_Zone;Nuit;M;291
202003;WE;Ituri;Hors_Zone;Hors_Zone;Nuit;NA;111
202003;WE;Ituri;Hors_Zone;Ituri;Jour;F;386
202003;WE;Ituri;Hors_Zone;Ituri;Jour;M;993
202003;WE;Ituri;Hors_Zone;Ituri;Jour;NA;357
202003;WE;Ituri;Hors_Zone;Ituri;Nuit;M;169
202003;WE;Ituri;Hors_Zone;Ituri;Nuit;NA;23
202003;WE;Ituri;Hors_Zone;Kinshasa;Jour;M;37
202003;WE;Ituri;Ituri;Hors_Zone;Jour;M;75
202003;WE;Ituri;Ituri;Hors_Zone;Nuit;M;97
202003;WE;Ituri;Ituri;Hors_Zone;Nuit;NA;26
202003;WE;Ituri;Ituri;Ituri;Jour;F;416
202003;WE;Ituri;Ituri;Ituri;Jour;M;1144
202003;WE;Ituri;Ituri;Ituri;Jour;NA;419
202003;WE;Ituri;Ituri;Ituri;Nuit;F;284
202003;WE;Ituri;Ituri;Ituri;Nuit;M;801
202003;WE;Ituri;Ituri;Ituri;Nuit;NA;279
202003;WE;Ituri;Kongo-Central;Ituri;Jour;NA;48
202003;WE;Ituri;Kongo-Central;Ituri;Nuit;NA;48
202003;WE;Ituri;Tshopo;Tshopo;Jour;M;22
202003;WE;Ituri;Tshopo;Tshopo;Nuit;M;23
202003;WE;Kasai;Hors_Zone;Hors_Zone;Jour;F;1087
202003;WE;Kasai;Hors_Zone;Hors_Zone;Jour;M;2406
202003;WE;Kasai;Hors_Zone;Hors_Zone;Jour;NA;1445
202003;WE;Kasai;Hors_Zone;Hors_Zone;Nuit;F;111
202003;WE;Kasai;Hors_Zone;Hors_Zone;Nuit;M;378
202003;WE;Kasai;Hors_Zone;Hors_Zone;Nuit;NA;160
202003;WE;Kasai;Hors_Zone;Kasai;Jour;F;256
202003;WE;Kasai;Hors_Zone;Kasai;Jour;M;682
202003;WE;Kasai;Hors_Zone;Kasai;Jour;NA;273
202003;WE;Kasai;Hors_Zone;Kasai;Nuit;M;69
202003;WE;Kasai;Kasai;Hors_Zone;Jour;M;104
202003;WE;Kasai;Kasai;Hors_Zone;Jour;NA;88
202003;WE;Kasai;Kasai;Hors_Zone;Nuit;M;70
202003;WE;Kasai;Kasai;Hors_Zone;Nuit;NA;40
202003;WE;Kasai;Kasai;Kasai;Jour;F;21
202003;WE;Kasai;Kasai;Kasai;Jour;M;255
202003;WE;Kasai;Kasai;Kasai;Nuit;F;22
202003;WE;Kasai;Kasai;Kasai;Nuit;M;207
202003;WE;Kasai-Central;Hors_Zone;Hors_Zone;Jour;F;1875
202003;WE;Kasai-Central;Hors_Zone;Hors_Zone;Jour;M;4182
202003;WE;Kasai-Central;Hors_Zone;Hors_Zone;Jour;NA;2366
202003;WE;Kasai-Central;Hors_Zone;Hors_Zone;Nuit;F;384
202003;WE;Kasai-Central;Hors_Zone;Hors_Zone;Nuit;M;926
202003;WE;Kasai-Central;Hors_Zone;Hors_Zone;Nuit;NA;553
202003;WE;Kasai-Central;Hors_Zone;Kasai;Jour;F;39
202003;WE;Kasai-Central;Hors_Zone;Kasai;Nuit;F;40
202003;WE;Kasai-Central;Hors_Zone;Kasai-Central;Jour;F;710
202003;WE;Kasai-Central;Hors_Zone;Kasai-Central;Jour;M;1743
202003;WE;Kasai-Central;Hors_Zone;Kasai-Central;Jour;NA;653
202003;WE;Kasai-Central;Hors_Zone;Kasai-Central;Nuit;F;81
202003;WE;Kasai-Central;Hors_Zone;Kasai-Central;Nuit;M;324
202003;WE;Kasai-Central;Hors_Zone;Kasai-Central;Nuit;NA;57
202003;WE;Kasai-Central;Hors_Zone;Lomami;Jour;M;41
202003;WE;Kasai-Central;Hors_Zone;Tshopo;Jour;F;40
202003;WE;Kasai-Central;Hors_Zone;Tshopo;Nuit;NA;40
202003;WE;Kasai-Central;Kasai-Central;Hors_Zone;Jour;F;22
202003;WE;Kasai-Central;Kasai-Central;Hors_Zone;Jour;M;107
202003;WE;Kasai-Central;Kasai-Central;Hors_Zone;Jour;NA;25
202003;WE;Kasai-Central;Kasai-Central;Hors_Zone;Nuit;F;22
202003;WE;Kasai-Central;Kasai-Central;Hors_Zone;Nuit;M;70
202003;WE;Kasai-Central;Kasai-Central;Kasai-Central;Jour;F;578
202003;WE;Kasai-Central;Kasai-Central;Kasai-Central;Jour;M;1459
202003;WE;Kasai-Central;Kasai-Central;Kasai-Central;Jour;NA;510
202003;WE;Kasai-Central;Kasai-Central;Kasai-Central;Nuit;F;501
202003;WE;Kasai-Central;Kasai-Central;Kasai-Central;Nuit;M;1242
202003;WE;Kasai-Central;Kasai-Central;Kasai-Central;Nuit;NA;432
202003;WE;Kasai-Central;Kinshasa;Kinshasa;Jour;M;21
202003;WE;Kasai-Central;Kinshasa;Kinshasa;Nuit;M;21
202003;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Jour;F;5006
202003;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Jour;M;10691
202003;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Jour;NA;6946
202003;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Nuit;F;1017
202003;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Nuit;M;2101
202003;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Nuit;NA;1346
202003;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Jour;F;1331
202003;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Jour;M;2753
202003;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Jour;NA;1453
202003;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Nuit;F;208
202003;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Nuit;M;530
202003;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Nuit;NA;246
202003;WE;Kasai-Oriental;Hors_Zone;Kinshasa;Jour;M;50
202003;WE;Kasai-Oriental;Hors_Zone;Lomami;Nuit;M;21
202003;WE;Kasai-Oriental;Kasai-Oriental;Hors_Zone;Jour;NA;53
202003;WE;Kasai-Oriental;Kasai-Oriental;Hors_Zone;Nuit;M;43
202003;WE;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Jour;F;973
202003;WE;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Jour;M;2127
202003;WE;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Jour;NA;798
202003;WE;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Nuit;F;857
202003;WE;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Nuit;M;1851
202003;WE;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Nuit;NA;708
202003;WE;Kasai-Oriental;Kinshasa;Kinshasa;Jour;M;85
202003;WE;Kasai-Oriental;Kinshasa;Kinshasa;Nuit;M;87
202003;WE;Kasai-Oriental;Lomami;Kasai-Oriental;Jour;M;44
202003;WE;Kasai-Oriental;Lomami;Lomami;Jour;M;64
202003;WE;Kasai-Oriental;Lomami;Lomami;Jour;NA;25
202003;WE;Kasai-Oriental;Lomami;Lomami;Nuit;F;24
202003;WE;Kasai-Oriental;Lomami;Lomami;Nuit;M;77
202003;WE;Kinshasa;Haut-Katanga;Haut-Katanga;Jour;M;210
202003;WE;Kinshasa;Haut-Katanga;Haut-Katanga;Nuit;M;144
202003;WE;Kinshasa;Hors_Zone;Hors_Zone;Jour;F;28291
202003;WE;Kinshasa;Hors_Zone;Hors_Zone;Jour;M;64372
202003;WE;Kinshasa;Hors_Zone;Hors_Zone;Jour;NA;32294
202003;WE;Kinshasa;Hors_Zone;Hors_Zone;Nuit;F;8279
202003;WE;Kinshasa;Hors_Zone;Hors_Zone;Nuit;M;18896
202003;WE;Kinshasa;Hors_Zone;Hors_Zone;Nuit;NA;9014
202003;WE;Kinshasa;Hors_Zone;Kasai-Central;Jour;F;21
202003;WE;Kinshasa;Hors_Zone;Kasai-Central;Jour;M;21
202003;WE;Kinshasa;Hors_Zone;Kasai-Central;Nuit;F;21
202003;WE;Kinshasa;Hors_Zone;Kasai-Central;Nuit;M;21
202003;WE;Kinshasa;Hors_Zone;Kasai-Oriental;Jour;M;21
202003;WE;Kinshasa;Hors_Zone;Kasai-Oriental;Jour;NA;34
202003;WE;Kinshasa;Hors_Zone;Kasai-Oriental;Nuit;NA;41
202003;WE;Kinshasa;Hors_Zone;Kinshasa;Jour;F;11904
202003;WE;Kinshasa;Hors_Zone;Kinshasa;Jour;M;28084
202003;WE;Kinshasa;Hors_Zone;Kinshasa;Jour;NA;10746
202003;WE;Kinshasa;Hors_Zone;Kinshasa;Nuit;F;3314
202003;WE;Kinshasa;Hors_Zone;Kinshasa;Nuit;M;8050
202003;WE;Kinshasa;Hors_Zone;Kinshasa;Nuit;NA;3138
202003;WE;Kinshasa;Hors_Zone;Kongo-Central;Jour;F;586
202003;WE;Kinshasa;Hors_Zone;Kongo-Central;Jour;M;1514
202003;WE;Kinshasa;Hors_Zone;Kongo-Central;Jour;NA;493
202003;WE;Kinshasa;Hors_Zone;Kongo-Central;Nuit;F;406
202003;WE;Kinshasa;Hors_Zone;Kongo-Central;Nuit;M;878
202003;WE;Kinshasa;Hors_Zone;Kongo-Central;Nuit;NA;267
202003;WE;Kinshasa;Hors_Zone;Tshopo;Jour;M;43
202003;WE;Kinshasa;Ituri;Ituri;Jour;M;33
202003;WE;Kinshasa;Ituri;Ituri;Nuit;NA;46
202003;WE;Kinshasa;Kasai-Central;Kasai-Central;Jour;F;39
202003;WE;Kinshasa;Kasai-Central;Kasai-Central;Jour;M;101
202003;WE;Kinshasa;Kasai-Central;Kasai-Central;Nuit;M;101
202003;WE;Kinshasa;Kasai-Oriental;Kinshasa;Jour;M;65
202003;WE;Kinshasa;Kasai-Oriental;Kinshasa;Nuit;M;72
202003;WE;Kinshasa;Kinshasa;Hors_Zone;Jour;F;623
202003;WE;Kinshasa;Kinshasa;Hors_Zone;Jour;M;1407
202003;WE;Kinshasa;Kinshasa;Hors_Zone;Jour;NA;695
202003;WE;Kinshasa;Kinshasa;Hors_Zone;Nuit;F;777
202003;WE;Kinshasa;Kinshasa;Hors_Zone;Nuit;M;1747
202003;WE;Kinshasa;Kinshasa;Hors_Zone;Nuit;NA;863
202003;WE;Kinshasa;Kinshasa;Kinshasa;Jour;F;47308
202003;WE;Kinshasa;Kinshasa;Kinshasa;Jour;M;116049
202003;WE;Kinshasa;Kinshasa;Kinshasa;Jour;NA;40904
