Period;Hour;Day_type;Origin;Destination;Immobility;Home_Category;Activity_Category;Area/Nationality;Type;Observation_Zone;Mode;Volume
202003;16:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;Zambia;Etranger;ZoneGlobale;All_modes;259
202003;16:00:00;WE;Hors_Zone;Haut-Uele;1h;Outside_Resident;Outside_Worker;South Sudan (Republic of);Etranger;ZoneGlobale;All_modes;61
202003;16:00:00;WE;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;Orientale;Local;ZoneGlobale;All_modes;25
202003;16:00:00;WE;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;572
202003;16:00:00;WE;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;Central African Rep.;Etranger;ZoneGlobale;All_modes;63
202003;16:00:00;WE;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;Kasa‹-Oriental;Local;ZoneGlobale;All_modes;70
202003;16:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Bandundu;Local;ZoneGlobale;All_modes;23
202003;16:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Burkina Faso;Etranger;ZoneGlobale;All_modes;22
202003;16:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Cameroon;Etranger;ZoneGlobale;All_modes;36
202003;16:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Central African Rep.;Etranger;ZoneGlobale;All_modes;61
202003;16:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;2560
202003;16:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Kinshasa;Local;ZoneGlobale;All_modes;187
202003;16:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;247
202003;16:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;60
202003;16:00:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;Katanga;Local;ZoneGlobale;All_modes;74
202003;16:00:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;South Africa;Etranger;ZoneGlobale;All_modes;23
202003;16:00:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;Zambia;Etranger;ZoneGlobale;All_modes;67
202003;16:00:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Nord-Kivu;Local;ZoneGlobale;All_modes;47
202003;16:00:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Rwanda;Etranger;ZoneGlobale;All_modes;104
202003;16:00:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;South Africa;Etranger;ZoneGlobale;All_modes;80
202003;16:00:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;2760
202003;16:00:00;WE;Hors_Zone;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Central African Rep.;Etranger;ZoneGlobale;All_modes;49
202003;16:00:00;WE;Hors_Zone;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Equateur;Local;ZoneGlobale;All_modes;24
202003;16:00:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;Rwanda;Etranger;ZoneGlobale;All_modes;1466
202003;16:00:00;WE;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;Central African Rep.;Etranger;ZoneGlobale;All_modes;149
202003;16:00:00;WE;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;Orientale;Local;ZoneGlobale;All_modes;96
202003;16:00:00;WE;Ituri;Nord-Kivu;1h;Outside_Resident;Outside_Worker;South Sudan (Republic of);Etranger;ZoneGlobale;All_modes;49
202003;16:00:00;WE;Kasai-Oriental;Lomami;1h;Destination_Zone_Resident;Destination_Zone_Worker;Kasa‹-Oriental;Local;ZoneGlobale;All_modes;26
202003;16:00:00;WE;Kasai-Oriental;Lomami;3h;Destination_Zone_Resident;Destination_Zone_Worker;Kasa‹-Oriental;Local;ZoneGlobale;All_modes;26
202003;16:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;42
202003;16:00:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;41
202003;16:00:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;30
202003;16:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;125
202003;16:00:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;31
202003;16:00:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;South Africa;Etranger;ZoneGlobale;All_modes;21
202003;16:00:00;WE;Kongo-Central;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;33
202003;16:00:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;83
202003;16:00:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;34
202003;16:00:00;WE;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;South Africa;Etranger;ZoneGlobale;All_modes;21
202003;16:00:00;WE;Kongo-Central;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;55
202003;16:00:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;121
202003;16:00:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;61
202003;16:00:00;WE;Lualaba;Haut-Katanga;1h;Outside_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;24
202003;16:00:00;WE;Lualaba;Haut-Katanga;1h;Outside_Resident;Outside_Worker;Zambia;Etranger;ZoneGlobale;All_modes;50
202003;16:00:00;WE;Lualaba;Haut-Katanga;1h;Destination_Zone_Resident;Destination_Zone_Worker;Katanga;Local;ZoneGlobale;All_modes;24
202003;16:00:00;WE;Lualaba;Haut-Katanga;1h;Origin_Zone_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;49
202003;16:00:00;WE;Lualaba;Haut-Katanga;3h;Destination_Zone_Resident;Destination_Zone_Worker;Katanga;Local;ZoneGlobale;All_modes;24
202003;16:00:00;WE;Lualaba;Haut-Katanga;3h;Origin_Zone_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;49
202003;16:00:00;WE;Mai-Ndombe;Kwilu;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;67
202003;16:00:00;WE;Nord-Kivu;Kinshasa;3h;Outside_Resident;Outside_Worker;France;Etranger;ZoneGlobale;All_modes;26
202003;16:00:00;WE;Nord-Kivu;Sud-Kivu;3h;Origin_Zone_Resident;Origin_Zone_Worker;Nord-Kivu;Local;ZoneGlobale;All_modes;31
202003;16:30:00;JO;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;Katanga;Local;ZoneGlobale;All_modes;46
202003;16:30:00;JO;Haut-Katanga;Lualaba;3h;Outside_Resident;Outside_Worker;Lebanon;Etranger;ZoneGlobale;All_modes;29
202003;16:30:00;JO;Haut-Katanga;Lualaba;3h;Outside_Resident;Outside_Worker;South Africa;Etranger;ZoneGlobale;All_modes;34
202003;16:30:00;JO;Haut-Katanga;Lualaba;3h;Outside_Resident;Origin_Zone_Worker;Katanga;Local;ZoneGlobale;All_modes;23
202003;16:30:00;JO;Haut-Katanga;Lualaba;3h;Destination_Zone_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;45
202003;16:30:00;JO;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;31
202003;16:30:00;JO;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;Katanga;Local;ZoneGlobale;All_modes;63
202003;16:30:00;JO;Hors_Zone;Bas-Uele;1h;Outside_Resident;Outside_Worker;Central African Rep.;Etranger;ZoneGlobale;All_modes;60
202003;16:30:00;JO;Hors_Zone;Equateur;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;145
202003;16:30:00;JO;Hors_Zone;Equateur;1h;Outside_Resident;Outside_Worker;Equateur;Local;ZoneGlobale;All_modes;23
202003;16:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;57
202003;16:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;Katanga;Local;ZoneGlobale;All_modes;824
202003;16:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;Lebanon;Etranger;ZoneGlobale;All_modes;23
202003;16:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;Zambia;Etranger;ZoneGlobale;All_modes;322
202003;16:30:00;JO;Hors_Zone;Haut-Lomami;1h;Outside_Resident;Outside_Worker;Katanga;Local;ZoneGlobale;All_modes;22
202003;16:30:00;JO;Hors_Zone;Haut-Uele;1h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;63
202003;16:30:00;JO;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;Orientale;Local;ZoneGlobale;All_modes;22
202003;16:30:00;JO;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;Senegal;Etranger;ZoneGlobale;All_modes;40
202003;16:30:00;JO;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;1445
202003;16:30:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;Kasa‹ Occidental;Local;ZoneGlobale;All_modes;25
202003;16:30:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;Kasa‹-Oriental;Local;ZoneGlobale;All_modes;163
202003;16:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Bandundu;Local;ZoneGlobale;All_modes;65
202003;16:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Cameroon;Etranger;ZoneGlobale;All_modes;44
202003;16:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;62
202003;16:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;6933
202003;16:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Equateur;Local;ZoneGlobale;All_modes;60
202003;16:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;France;Etranger;ZoneGlobale;All_modes;27
202003;16:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Ivory Coast;Etranger;ZoneGlobale;All_modes;107
202003;16:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Kinshasa;Local;ZoneGlobale;All_modes;877
202003;16:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Lebanon;Etranger;ZoneGlobale;All_modes;27
202003;16:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Mali;Etranger;ZoneGlobale;All_modes;24
202003;16:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Senegal;Etranger;ZoneGlobale;All_modes;120
202003;16:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;Bandundu;Local;ZoneGlobale;All_modes;24
202003;16:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;666
202003;16:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;60
202003;16:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;202
202003;16:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;Equateur;Local;ZoneGlobale;All_modes;26
202003;16:30:00;JO;Hors_Zone;Kwilu;1h;Outside_Resident;Outside_Worker;Bandundu;Local;ZoneGlobale;All_modes;22
202003;16:30:00;JO;Hors_Zone;Lomami;1h;Outside_Resident;Outside_Worker;Kasa‹-Oriental;Local;ZoneGlobale;All_modes;26
202003;16:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;47
202003;16:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;Katanga;Local;ZoneGlobale;All_modes;199
202003;16:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;Zambia;Etranger;ZoneGlobale;All_modes;60
202003;16:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Burkina Faso;Etranger;ZoneGlobale;All_modes;31
202003;16:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Nord-Kivu;Local;ZoneGlobale;All_modes;174
202003;16:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Rwanda;Etranger;ZoneGlobale;All_modes;275
202003;16:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;4308
202003;16:30:00;JO;Hors_Zone;Nord-Kivu;3h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;65
202003;16:30:00;JO;Hors_Zone;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;Central African Rep.;Etranger;ZoneGlobale;All_modes;43
202003;16:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;Rwanda;Etranger;ZoneGlobale;All_modes;2188
202003;16:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;Senegal;Etranger;ZoneGlobale;All_modes;60
202003;16:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;Sud-Kivu;Local;ZoneGlobale;All_modes;338
202003;16:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;68
202003;16:30:00;JO;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;Cameroon;Etranger;ZoneGlobale;All_modes;44
202003;16:30:00;JO;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;Central African Rep.;Etranger;ZoneGlobale;All_modes;506
202003;16:30:00;JO;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;72
202003;16:30:00;JO;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;Equateur;Local;ZoneGlobale;All_modes;89
202003;16:30:00;JO;Hors_Zone;Tanganyika;1h;Outside_Resident;Outside_Worker;Katanga;Local;ZoneGlobale;All_modes;45
202003;16:30:00;JO;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;Orientale;Local;ZoneGlobale;All_modes;127
202003;16:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;32
202003;16:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;Kinshasa;Local;ZoneGlobale;All_modes;32
202003;16:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Origin_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;22
202003;16:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;142
202003;16:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;45
202003;16:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;45
202003;16:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;21
202003;16:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;25
202003;16:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Origin_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;22
202003;16:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;132
202003;16:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Destination_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;23
202003;16:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;46
202003;16:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;45
202003;16:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;63
202003;16:30:00;JO;Kongo-Central;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;23
202003;16:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;93
202003;16:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;70
202003;16:30:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;38
202003;16:30:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Destination_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;22
202003;16:30:00;JO;Kongo-Central;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;32
202003;16:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;117
202003;16:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;Kinshasa;Local;ZoneGlobale;All_modes;61
202003;16:30:00;JO;Lomami;Kasai-Oriental;1h;Origin_Zone_Resident;Origin_Zone_Worker;Kasa‹-Oriental;Local;ZoneGlobale;All_modes;23
202003;16:30:00;JO;Lualaba;Haut-Katanga;1h;Origin_Zone_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;34
202003;16:30:00;JO;Lualaba;Haut-Katanga;1h;Origin_Zone_Resident;Origin_Zone_Worker;Katanga;Local;ZoneGlobale;All_modes;25
202003;16:30:00;JO;Lualaba;Haut-Katanga;3h;Outside_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;50
202003;16:30:00;JO;Lualaba;Haut-Katanga;3h;Outside_Resident;Destination_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;46
202003;16:30:00;JO;Lualaba;Haut-Katanga;3h;Destination_Zone_Resident;Destination_Zone_Worker;Katanga;Local;ZoneGlobale;All_modes;23
202003;16:30:00;JO;Lualaba;Haut-Katanga;3h;Origin_Zone_Resident;Origin_Zone_Worker;China;Etranger;ZoneGlobale;All_modes;55
202003;16:30:00;JO;Lualaba;Haut-Katanga;3h;Origin_Zone_Resident;Origin_Zone_Worker;Katanga;Local;ZoneGlobale;All_modes;25
202003;16:30:00;JO;Nord-Kivu;Ituri;1h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;59
202003;16:30:00;JO;Nord-Kivu;Ituri;3h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;59
202003;16:30:00;JO;Nord-Kivu;Kasai-Oriental;3h;Outside_Resident;Outside_Worker;Nigeria;Etranger;ZoneGlobale;All_modes;64
202003;16:30:00;JO;Nord-Kivu;Sud-Kivu;3h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;69
202003;16:30:00;JO;Nord-Kivu;Sud-Kivu;3h;Origin_Zone_Resident;Origin_Zone_Worker;Uganda;Etranger;ZoneGlobale;All_modes;66
202003;16:30:00;JO;Sud-Kivu;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;Ivory Coast;Etranger;ZoneGlobale;All_modes;31
202003;16:30:00;JO;Sud-Kivu;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;Ivory Coast;Etranger;ZoneGlobale;All_modes;31
202003;16:30:00;JO;Sud-Kivu;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Rwanda;Etranger;ZoneGlobale;All_modes;56
202003;16:30:00;JO;Sud-Kivu;Nord-Kivu;1h;Outside_Resident;Outside_Worker;South Sudan (Republic of);Etranger;ZoneGlobale;All_modes;86
202003;16:30:00;JO;Sud-Kivu;Nord-Kivu;3h;Outside_Resident;Outside_Worker;South Sudan (Republic of);Etranger;ZoneGlobale;All_modes;86
202003;16:30:00;JO;Sud-Kivu;Nord-Kivu;3h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;76
202003;16:30:00;JO;Tanganyika;Sud-Kivu;1h;Outside_Resident;Outside_Worker;Ivory Coast;Etranger;ZoneGlobale;All_modes;23
202003;16:30:00;WE;Haut-Katanga;Lualaba;1h;Outside_Resident;Outside_Worker;South Africa;Etranger;ZoneGlobale;All_modes;23
202003;16:30:00;WE;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;Katanga;Local;ZoneGlobale;All_modes;25
202003;16:30:00;WE;Haut-Katanga;Lualaba;3h;Outside_Resident;Outside_Worker;South Africa;Etranger;ZoneGlobale;All_modes;23
202003;16:30:00;WE;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;Katanga;Local;ZoneGlobale;All_modes;25
202003;16:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;China;Etranger;ZoneGlobale;All_modes;54
202003;16:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;Katanga;Local;ZoneGlobale;All_modes;358
202003;16:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;Zambia;Etranger;ZoneGlobale;All_modes;274
202003;16:30:00;WE;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;Orientale;Local;ZoneGlobale;All_modes;24
202003;16:30:00;WE;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;426
202003;16:30:00;WE;Hors_Zone;Kasai;1h;Outside_Resident;Outside_Worker;Kasa‹ Occidental;Local;ZoneGlobale;All_modes;46
202003;16:30:00;WE;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;Kasa‹ Occidental;Local;ZoneGlobale;All_modes;24
202003;16:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;2928
202003;16:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Ivory Coast;Etranger;ZoneGlobale;All_modes;26
202003;16:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;Kinshasa;Local;ZoneGlobale;All_modes;277
202003;16:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;230
202003;16:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;149
202003;16:30:00;WE;Hors_Zone;Lomami;1h;Outside_Resident;Outside_Worker;Kasa‹-Oriental;Local;ZoneGlobale;All_modes;23
202003;16:30:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;Katanga;Local;ZoneGlobale;All_modes;83
202003;16:30:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;Zambia;Etranger;ZoneGlobale;All_modes;43
202003;16:30:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Ivory Coast;Etranger;ZoneGlobale;All_modes;41
202003;16:30:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Nord-Kivu;Local;ZoneGlobale;All_modes;67
202003;16:30:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Rwanda;Etranger;ZoneGlobale;All_modes;221
202003;16:30:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;South Africa;Etranger;ZoneGlobale;All_modes;87
202003;16:30:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;2220
202003;16:30:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;Rwanda;Etranger;ZoneGlobale;All_modes;1466
202003;16:30:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;Sud-Kivu;Local;ZoneGlobale;All_modes;97
202003;16:30:00;WE;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;Central African Rep.;Etranger;ZoneGlobale;All_modes;50
202003;16:30:00;WE;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;Congo Republic;Etranger;ZoneGlobale;All_modes;119
202003;16:30:00;WE;Hors_Zone;Tanganyika;1h;Outside_Resident;Outside_Worker;France;Etranger;ZoneGlobale;All_modes;25
202003;16:30:00;WE;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;Orientale;Local;ZoneGlobale;All_modes;48
202003;16:30:00;WE;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;Uganda;Etranger;ZoneGlobale;All_modes;67
202003;16:30:00;WE;Kasai-Oriental;Lomami;1h;Outside_Resident;Outside_Worker;Kasa‹-Oriental;Local;ZoneGlobale;All_modes;27
202003;16:30:00;WE;Kinshasa;Kongo-Central;1h;Outside_Resident;Destination_Zone_Worker;Bas congo (Kongo-Central);Local;ZoneGlobale;All_modes;34
