Period;Day_type;Hour;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
202002;JO;14:00:00;Haut-Lomami;Entree;Haut-Lomami;Lomami;515
202002;JO;14:00:00;Haut-Lomami;Entree;Hors_Zone;Haut-Lomami;1283
202002;JO;14:00:00;Haut-Lomami;Entree;Hors_Zone;Hors_Zone;46490
202002;JO;14:00:00;Haut-Lomami;Entree;Hors_Zone;Kasai;10515
202002;JO;14:00:00;Haut-Lomami;Entree;Hors_Zone;Lomami;1250
202002;JO;14:00:00;Haut-Lomami;Entree;Kasai;Haut-Lomami;208
202002;JO;14:00:00;Haut-Lomami;Entree;Kasai;Hors_Zone;3882
202002;JO;14:00:00;Haut-Lomami;Entree;Kasai;Kasai;134235
202002;JO;14:00:00;Haut-Lomami;Entree;Kasai-Central;Kasai-Central;107
202002;JO;14:00:00;Haut-Lomami;Entree;Kasai-Oriental;Kasai-Oriental;541
202002;JO;14:00:00;Haut-Lomami;Entree;Kinshasa;Kinshasa;212
202002;JO;14:00:00;Haut-Lomami;Entree;Lomami;Haut-Lomami;1263
202002;JO;14:00:00;Haut-Lomami;Entree;Lomami;Hors_Zone;212
202002;JO;14:00:00;Haut-Lomami;Entree;Lomami;Lomami;10056
202002;JO;14:00:00;Haut-Lomami;Entree;Lualaba;Haut-Katanga;106
202002;JO;14:00:00;Haut-Lomami;Entree;Lualaba;Lualaba;280
202002;JO;14:00:00;Haut-Lomami;Sortie;Haut-Katanga;Haut-Katanga;225
202002;JO;14:00:00;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;5562
202002;JO;14:00:00;Haut-Lomami;Sortie;Haut-Lomami;Lomami;435
202002;JO;14:00:00;Haut-Lomami;Sortie;Hors_Zone;Haut-Lomami;2233
202002;JO;14:00:00;Haut-Lomami;Sortie;Hors_Zone;Hors_Zone;27487
202002;JO;14:00:00;Haut-Lomami;Sortie;Hors_Zone;Kasai;111
202002;JO;14:00:00;Haut-Lomami;Sortie;Hors_Zone;Lomami;1870
202002;JO;14:00:00;Haut-Lomami;Sortie;Kasai;Kasai;163897
202002;JO;14:00:00;Haut-Lomami;Sortie;Kasai-Central;Kasai-Central;4159
202002;JO;14:00:00;Haut-Lomami;Sortie;Kinshasa;Kinshasa;333
202002;JO;14:00:00;Haut-Lomami;Sortie;Lomami;Haut-Lomami;1822
202002;JO;14:00:00;Haut-Lomami;Sortie;Lomami;Hors_Zone;523
202002;JO;14:00:00;Haut-Lomami;Sortie;Lomami;Kasai-Oriental;212
202002;JO;14:00:00;Haut-Lomami;Sortie;Lomami;Lomami;8237
202002;JO;14:00:00;Haut-Lomami;Sortie;Nord-Kivu;Nord-Kivu;5610
202002;JO;14:00:00;Haut-Uele;Entree;Kinshasa;Kinshasa;773
202002;JO;14:00:00;Haut-Uele;Entree;Nord-Kivu;Nord-Kivu;99
202002;JO;14:00:00;Haut-Uele;Entree;Tshopo;Tshopo;1474
202002;JO;14:00:00;Ituri;Entree;Hors_Zone;Hors_Zone;479
202002;JO;14:00:00;Ituri;Entree;Hors_Zone;Nord-Kivu;975
202002;JO;14:00:00;Ituri;Entree;Ituri;Ituri;1825
202002;JO;14:00:00;Ituri;Entree;Nord-Kivu;Ituri;1513
202002;JO;14:00:00;Ituri;Entree;Nord-Kivu;Nord-Kivu;1808
202002;JO;14:00:00;Ituri;Entree;Sud-Kivu;Sud-Kivu;263
202002;JO;14:00:00;Ituri;Entree;Tshopo;Tshopo;933
202002;JO;14:00:00;Ituri;Sortie;Hors_Zone;Hors_Zone;357
202002;JO;14:00:00;Ituri;Sortie;Hors_Zone;Ituri;1354
202002;JO;14:00:00;Ituri;Sortie;Hors_Zone;Nord-Kivu;478
202002;JO;14:00:00;Ituri;Sortie;Ituri;Ituri;3074
202002;JO;14:00:00;Ituri;Sortie;Kinshasa;Kinshasa;773
202002;JO;14:00:00;Ituri;Sortie;Nord-Kivu;Ituri;519
202002;JO;14:00:00;Ituri;Sortie;Nord-Kivu;Nord-Kivu;2514
202002;JO;14:00:00;Ituri;Sortie;Tshopo;Tshopo;1474
202002;JO;14:00:00;Kasai;Entree;Haut-Lomami;Haut-Lomami;4385
202002;JO;14:00:00;Kasai;Entree;Hors_Zone;Hors_Zone;52329
202002;JO;14:00:00;Kasai;Entree;Kasai;Haut-Lomami;3579
202002;JO;14:00:00;Kasai;Entree;Kasai;Kasai;55880
202002;JO;14:00:00;Kasai;Entree;Kasai;Kasai-Central;4979
202002;JO;14:00:00;Kasai;Entree;Kasai-Central;Kasai-Central;4687
202002;JO;14:00:00;Kasai;Entree;Kinshasa;Kinshasa;20498
202002;JO;14:00:00;Kasai;Entree;Kwilu;Hors_Zone;5116
202002;JO;14:00:00;Kasai;Entree;Kwilu;Kwilu;40626
202002;JO;14:00:00;Kasai;Entree;Nord-Kivu;Nord-Kivu;5610
202002;JO;14:00:00;Kasai;Sortie;Haut-Lomami;Haut-Lomami;5470
202002;JO;14:00:00;Kasai;Sortie;Hors_Zone;Hors_Zone;11399
202002;JO;14:00:00;Kasai;Sortie;Hors_Zone;Kasai;4811
202002;JO;14:00:00;Kasai;Sortie;Hors_Zone;Kwilu;92
202002;JO;14:00:00;Kasai;Sortie;Kasai;Kasai;81359
202002;JO;14:00:00;Kasai;Sortie;Kasai;Kinshasa;303
202002;JO;14:00:00;Kasai;Sortie;Kinshasa;Kinshasa;406
202002;JO;14:00:00;Kasai;Sortie;Kwilu;Kasai;12902
202002;JO;14:00:00;Kasai;Sortie;Kwilu;Kinshasa;3882
202002;JO;14:00:00;Kasai;Sortie;Kwilu;Kwilu;73922
202002;JO;14:00:00;Kasai-Central;Entree;Hors_Zone;Hors_Zone;56375
202002;JO;14:00:00;Kasai-Central;Entree;Hors_Zone;Kasai-Central;297
202002;JO;14:00:00;Kasai-Central;Entree;Hors_Zone;Kasai-Oriental;16468
202002;JO;14:00:00;Kasai-Central;Entree;Hors_Zone;Lomami;264
202002;JO;14:00:00;Kasai-Central;Entree;Kasai-Central;Hors_Zone;610
202002;JO;14:00:00;Kasai-Central;Entree;Kasai-Central;Kasai-Central;108785
202002;JO;14:00:00;Kasai-Central;Entree;Kasai-Central;Kasai-Oriental;33462
202002;JO;14:00:00;Kasai-Central;Entree;Kasai-Central;Lomami;4791
202002;JO;14:00:00;Kasai-Central;Entree;Kasai-Oriental;Hors_Zone;5003
202002;JO;14:00:00;Kasai-Central;Entree;Kasai-Oriental;Kasai-Central;35592
202002;JO;14:00:00;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;90486
202002;JO;14:00:00;Kasai-Central;Entree;Kinshasa;Kinshasa;101
202002;JO;14:00:00;Kasai-Central;Entree;Lomami;Lomami;2171
202002;JO;14:00:00;Kasai-Central;Sortie;Hors_Zone;Hors_Zone;70006
202002;JO;14:00:00;Kasai-Central;Sortie;Hors_Zone;Kasai-Central;15379
202002;JO;14:00:00;Kasai-Central;Sortie;Hors_Zone;Kasai-Oriental;6059
202002;JO;14:00:00;Kasai-Central;Sortie;Hors_Zone;Lomami;10231
202002;JO;14:00:00;Kasai-Central;Sortie;Kasai;Kasai-Central;4979
202002;JO;14:00:00;Kasai-Central;Sortie;Kasai-Central;Hors_Zone;17784
202002;JO;14:00:00;Kasai-Central;Sortie;Kasai-Central;Kasai-Central;146913
202002;JO;14:00:00;Kasai-Central;Sortie;Kasai-Central;Kasai-Oriental;26479
202002;JO;14:00:00;Kasai-Central;Sortie;Kasai-Oriental;Hors_Zone;5505
202002;JO;14:00:00;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Central;5908
202002;JO;14:00:00;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;85062
202002;JO;14:00:00;Kasai-Central;Sortie;Kinshasa;Kinshasa;106
202002;JO;14:00:00;Kasai-Central;Sortie;Lomami;Lomami;5570
202002;JO;14:00:00;Kasai-Central;Sortie;Lualaba;Haut-Katanga;106
202002;JO;14:00:00;Kasai-Oriental;Entree;Hors_Zone;Haut-Katanga;304
202002;JO;14:00:00;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;122423
202002;JO;14:00:00;Kasai-Oriental;Entree;Hors_Zone;Kasai-Central;16226
202002;JO;14:00:00;Kasai-Oriental;Entree;Hors_Zone;Kasai-Oriental;20272
202002;JO;14:00:00;Kasai-Oriental;Entree;Hors_Zone;Lomami;11483
202002;JO;14:00:00;Kasai-Oriental;Entree;Kasai-Central;Hors_Zone;27162
202002;JO;14:00:00;Kasai-Oriental;Entree;Kasai-Central;Kasai-Central;177571
202002;JO;14:00:00;Kasai-Oriental;Entree;Kasai-Central;Kasai-Oriental;27465
202002;JO;14:00:00;Kasai-Oriental;Entree;Kasai-Central;Lomami;6759
202002;JO;14:00:00;Kasai-Oriental;Entree;Kasai-Oriental;Hors_Zone;13812
202002;JO;14:00:00;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Central;10929
202002;JO;14:00:00;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;183190
202002;JO;14:00:00;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;18583
202002;JO;14:00:00;Kasai-Oriental;Entree;Kinshasa;Kinshasa;90
202002;JO;14:00:00;Kasai-Oriental;Entree;Lomami;Hors_Zone;3867
202002;JO;14:00:00;Kasai-Oriental;Entree;Lomami;Kasai-Oriental;20113
202002;JO;14:00:00;Kasai-Oriental;Entree;Lomami;Lomami;121481
202002;JO;14:00:00;Kasai-Oriental;Sortie;Haut-Katanga;Haut-Katanga;226
202002;JO;14:00:00;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;62192
202002;JO;14:00:00;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Central;16752
202002;JO;14:00:00;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Oriental;25810
202002;JO;14:00:00;Kasai-Oriental;Sortie;Hors_Zone;Kinshasa;103
202002;JO;14:00:00;Kasai-Oriental;Sortie;Hors_Zone;Lomami;13614
202002;JO;14:00:00;Kasai-Oriental;Sortie;Kasai-Central;Hors_Zone;297
202002;JO;14:00:00;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Central;215232
202002;JO;14:00:00;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Oriental;34656
202002;JO;14:00:00;Kasai-Oriental;Sortie;Kasai-Central;Lomami;4791
202002;JO;14:00:00;Kasai-Oriental;Sortie;Kasai-Oriental;Hors_Zone;8203
202002;JO;14:00:00;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Central;49601
202002;JO;14:00:00;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;182728
202002;JO;14:00:00;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;19986
202002;JO;14:00:00;Kasai-Oriental;Sortie;Kinshasa;Kinshasa;222
202002;JO;14:00:00;Kasai-Oriental;Sortie;Lomami;Hors_Zone;3357
202002;JO;14:00:00;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;24041
202002;JO;14:00:00;Kasai-Oriental;Sortie;Lomami;Lomami;121079
202002;JO;14:00:00;Kinshasa;Entree;Hors_Zone;Hors_Zone;4528
202002;JO;14:00:00;Kinshasa;Entree;Hors_Zone;Kinshasa;977
202002;JO;14:00:00;Kinshasa;Entree;Hors_Zone;Kongo-Central;699
202002;JO;14:00:00;Kinshasa;Entree;Kasai-Central;Kasai-Central;122
202002;JO;14:00:00;Kinshasa;Entree;Kinshasa;Hors_Zone;99
202002;JO;14:00:00;Kinshasa;Entree;Kinshasa;Kinshasa;17490
202002;JO;14:00:00;Kinshasa;Entree;Kinshasa;Kongo-Central;871
202002;JO;14:00:00;Kinshasa;Entree;Kongo-Central;Hors_Zone;662
202002;JO;14:00:00;Kinshasa;Entree;Kongo-Central;Kinshasa;1231
202002;JO;14:00:00;Kinshasa;Entree;Kongo-Central;Kongo-Central;16476
202002;JO;14:00:00;Kinshasa;Sortie;Equateur;Equateur;4974
202002;JO;14:00:00;Kinshasa;Sortie;Hors_Zone;Hors_Zone;16430
202002;JO;14:00:00;Kinshasa;Sortie;Hors_Zone;Kinshasa;1155
202002;JO;14:00:00;Kinshasa;Sortie;Hors_Zone;Kongo-Central;718
202002;JO;14:00:00;Kinshasa;Sortie;Kasai-Oriental;Kasai-Oriental;337
202002;JO;14:00:00;Kinshasa;Sortie;Kinshasa;Kinshasa;13207
202002;JO;14:00:00;Kinshasa;Sortie;Kinshasa;Kongo-Central;761
202002;JO;14:00:00;Kinshasa;Sortie;Kongo-Central;Hors_Zone;346
202002;JO;14:00:00;Kinshasa;Sortie;Kongo-Central;Kinshasa;1229
202002;JO;14:00:00;Kinshasa;Sortie;Kongo-Central;Kongo-Central;45942
202002;JO;14:00:00;Kongo-Central;Entree;Hors_Zone;Hors_Zone;16444
202002;JO;14:00:00;Kongo-Central;Entree;Hors_Zone;Kinshasa;1369
202002;JO;14:00:00;Kongo-Central;Entree;Hors_Zone;Kongo-Central;964
202002;JO;14:00:00;Kongo-Central;Entree;Kinshasa;Kinshasa;15352
202002;JO;14:00:00;Kongo-Central;Entree;Kinshasa;Kongo-Central;864
202002;JO;14:00:00;Kongo-Central;Entree;Kongo-Central;Hors_Zone;925
202002;JO;14:00:00;Kongo-Central;Entree;Kongo-Central;Kinshasa;1413
202002;JO;14:00:00;Kongo-Central;Entree;Kongo-Central;Kongo-Central;41774
202002;JO;14:00:00;Kongo-Central;Sortie;Hors_Zone;Hors_Zone;4781
202002;JO;14:00:00;Kongo-Central;Sortie;Hors_Zone;Kinshasa;947
202002;JO;14:00:00;Kongo-Central;Sortie;Hors_Zone;Kongo-Central;800
202002;JO;14:00:00;Kongo-Central;Sortie;Kasai-Central;Kasai-Central;122
202002;JO;14:00:00;Kongo-Central;Sortie;Kinshasa;Hors_Zone;302
202002;JO;14:00:00;Kongo-Central;Sortie;Kinshasa;Kinshasa;19727
202002;JO;14:00:00;Kongo-Central;Sortie;Kinshasa;Kongo-Central;1435
202002;JO;14:00:00;Kongo-Central;Sortie;Kongo-Central;Hors_Zone;889
202002;JO;14:00:00;Kongo-Central;Sortie;Kongo-Central;Kinshasa;1974
202002;JO;14:00:00;Kongo-Central;Sortie;Kongo-Central;Kongo-Central;14201
202002;JO;14:00:00;Kwango;Entree;Kasai-Oriental;Kasai-Oriental;509
202002;JO;14:00:00;Kwango;Entree;Kinshasa;Kinshasa;227
202002;JO;14:00:00;Kwango;Sortie;Kinshasa;Kinshasa;117
202002;JO;14:00:00;Kwilu;Entree;Hors_Zone;Hors_Zone;21008
202002;JO;14:00:00;Kwilu;Entree;Kasai;Kasai;29736
202002;JO;14:00:00;Kwilu;Entree;Kinshasa;Kinshasa;624
202002;JO;14:00:00;Kwilu;Entree;Kwilu;Hors_Zone;11825
202002;JO;14:00:00;Kwilu;Entree;Kwilu;Kwilu;58680
202002;JO;14:00:00;Kwilu;Sortie;Hors_Zone;Hors_Zone;20905
202002;JO;14:00:00;Kwilu;Sortie;Kasai;Kwilu;5623
202002;JO;14:00:00;Kwilu;Sortie;Kinshasa;Kinshasa;227
202002;JO;14:00:00;Kwilu;Sortie;Kwilu;Kasai;26050
202002;JO;14:00:00;Kwilu;Sortie;Kwilu;Kwilu;38196
202002;JO;14:00:00;Lomami;Entree;Haut-Lomami;Haut-Lomami;8984
202002;JO;14:00:00;Lomami;Entree;Haut-Lomami;Hors_Zone;217
202002;JO;14:00:00;Lomami;Entree;Haut-Lomami;Lomami;822
202002;JO;14:00:00;Lomami;Entree;Hors_Zone;Haut-Lomami;2789
202002;JO;14:00:00;Lomami;Entree;Hors_Zone;Hors_Zone;41755
202002;JO;14:00:00;Lomami;Entree;Hors_Zone;Kasai-Oriental;14361
202002;JO;14:00:00;Lomami;Entree;Hors_Zone;Lomami;18191
202002;JO;14:00:00;Lomami;Entree;Kasai-Central;Kasai-Central;5990
202002;JO;14:00:00;Lomami;Entree;Kasai-Oriental;Hors_Zone;3569
202002;JO;14:00:00;Lomami;Entree;Kasai-Oriental;Kasai-Oriental;151605
202002;JO;14:00:00;Lomami;Entree;Kasai-Oriental;Lomami;16853
202002;JO;14:00:00;Lomami;Entree;Kinshasa;Kinshasa;105
202002;JO;14:00:00;Lomami;Entree;Lomami;Haut-Lomami;1590
202002;JO;14:00:00;Lomami;Entree;Lomami;Hors_Zone;3168
202002;JO;14:00:00;Lomami;Entree;Lomami;Kasai-Oriental;23923
202002;JO;14:00:00;Lomami;Entree;Lomami;Lomami;102510
202002;JO;14:00:00;Lomami;Sortie;Haut-Lomami;Haut-Lomami;5606
202002;JO;14:00:00;Lomami;Sortie;Haut-Lomami;Hors_Zone;465
202002;JO;14:00:00;Lomami;Sortie;Haut-Lomami;Lomami;212
202002;JO;14:00:00;Lomami;Sortie;Hors_Zone;Haut-Lomami;2284
202002;JO;14:00:00;Lomami;Sortie;Hors_Zone;Hors_Zone;57888
202002;JO;14:00:00;Lomami;Sortie;Hors_Zone;Kasai-Oriental;8405
202002;JO;14:00:00;Lomami;Sortie;Hors_Zone;Lomami;8095
202002;JO;14:00:00;Lomami;Sortie;Kasai-Oriental;Hors_Zone;3190
202002;JO;14:00:00;Lomami;Sortie;Kasai-Oriental;Kasai-Oriental;170618
202002;JO;14:00:00;Lomami;Sortie;Kasai-Oriental;Lomami;17322
202002;JO;14:00:00;Lomami;Sortie;Lomami;Haut-Lomami;1068
202002;JO;14:00:00;Lomami;Sortie;Lomami;Hors_Zone;4784
202002;JO;14:00:00;Lomami;Sortie;Lomami;Kasai-Oriental;22213
202002;JO;14:00:00;Lomami;Sortie;Lomami;Lomami;94174
202002;JO;14:00:00;Lualaba;Entree;Haut-Katanga;Haut-Katanga;173148
202002;JO;14:00:00;Lualaba;Entree;Haut-Katanga;Lualaba;9993
202002;JO;14:00:00;Lualaba;Entree;Haut-Lomami;Haut-Lomami;862
202002;JO;14:00:00;Lualaba;Entree;Hors_Zone;Haut-Katanga;11404
202002;JO;14:00:00;Lualaba;Entree;Hors_Zone;Haut-Lomami;262
202002;JO;14:00:00;Lualaba;Entree;Hors_Zone;Hors_Zone;12920
202002;JO;14:00:00;Lualaba;Entree;Hors_Zone;Kasai-Central;212
202002;JO;14:00:00;Lualaba;Entree;Hors_Zone;Kinshasa;103
202002;JO;14:00:00;Lualaba;Entree;Hors_Zone;Lualaba;5172
202002;JO;14:00:00;Lualaba;Entree;Kinshasa;Kinshasa;437
202002;JO;14:00:00;Lualaba;Entree;Kinshasa;Lualaba;231
202002;JO;14:00:00;Lualaba;Entree;Lualaba;Haut-Katanga;12467
202002;JO;14:00:00;Lualaba;Entree;Lualaba;Lualaba;44626
202002;JO;14:00:00;Lualaba;Sortie;Haut-Katanga;Haut-Katanga;160047
202002;JO;14:00:00;Lualaba;Sortie;Haut-Katanga;Hors_Zone;1123
202002;JO;14:00:00;Lualaba;Sortie;Haut-Katanga;Lualaba;8870
202002;JO;14:00:00;Lualaba;Sortie;Hors_Zone;Haut-Katanga;7726
202002;JO;14:00:00;Lualaba;Sortie;Hors_Zone;Hors_Zone;13778
202002;JO;14:00:00;Lualaba;Sortie;Hors_Zone;Lualaba;2603
202002;JO;14:00:00;Lualaba;Sortie;Kinshasa;Kinshasa;903
202002;JO;14:00:00;Lualaba;Sortie;Lualaba;Haut-Katanga;13382
202002;JO;14:00:00;Lualaba;Sortie;Lualaba;Lualaba;37634
202002;JO;14:00:00;Maniema;Entree;Tanganyika;Tanganyika;293
202002;JO;14:00:00;Maniema;Sortie;Kinshasa;Kinshasa;203
202002;JO;14:00:00;Nord-Kivu;Entree;Hors_Zone;Hors_Zone;42686
202002;JO;14:00:00;Nord-Kivu;Entree;Hors_Zone;Ituri;2094
202002;JO;14:00:00;Nord-Kivu;Entree;Hors_Zone;Nord-Kivu;13150
202002;JO;14:00:00;Nord-Kivu;Entree;Hors_Zone;Sud-Kivu;13000
202002;JO;14:00:00;Nord-Kivu;Entree;Ituri;Ituri;3727
202002;JO;14:00:00;Nord-Kivu;Entree;Kinshasa;Kinshasa;203
202002;JO;14:00:00;Nord-Kivu;Entree;Nord-Kivu;Hors_Zone;2730
202002;JO;14:00:00;Nord-Kivu;Entree;Nord-Kivu;Ituri;519
202002;JO;14:00:00;Nord-Kivu;Entree;Nord-Kivu;Nord-Kivu;139186
202002;JO;14:00:00;Nord-Kivu;Entree;Nord-Kivu;Sud-Kivu;20244
202002;JO;14:00:00;Nord-Kivu;Entree;Sud-Kivu;Hors_Zone;1236
202002;JO;14:00:00;Nord-Kivu;Entree;Sud-Kivu;Nord-Kivu;19180
202002;JO;14:00:00;Nord-Kivu;Entree;Sud-Kivu;Sud-Kivu;132348
202002;JO;14:00:00;Nord-Kivu;Sortie;Hors_Zone;Hors_Zone;33686
202002;JO;14:00:00;Nord-Kivu;Sortie;Hors_Zone;Nord-Kivu;18137
202002;JO;14:00:00;Nord-Kivu;Sortie;Hors_Zone;Sud-Kivu;13409
202002;JO;14:00:00;Nord-Kivu;Sortie;Ituri;Ituri;1921
202002;JO;14:00:00;Nord-Kivu;Sortie;Nord-Kivu;Hors_Zone;1221
202002;JO;14:00:00;Nord-Kivu;Sortie;Nord-Kivu;Ituri;993
202002;JO;14:00:00;Nord-Kivu;Sortie;Nord-Kivu;Nord-Kivu;113955
202002;JO;14:00:00;Nord-Kivu;Sortie;Nord-Kivu;Sud-Kivu;24359
202002;JO;14:00:00;Nord-Kivu;Sortie;Sud-Kivu;Hors_Zone;1794
202002;JO;14:00:00;Nord-Kivu;Sortie;Sud-Kivu;Nord-Kivu;17092
202002;JO;14:00:00;Nord-Kivu;Sortie;Sud-Kivu;Sud-Kivu;117839
202002;JO;14:00:00;Nord-Kivu;Sortie;Tshopo;Tshopo;933
202002;JO;14:00:00;Sud-Kivu;Entree;Hors_Zone;Hors_Zone;32134
202002;JO;14:00:00;Sud-Kivu;Entree;Hors_Zone;Nord-Kivu;21476
202002;JO;14:00:00;Sud-Kivu;Entree;Hors_Zone;Sud-Kivu;11288
202002;JO;14:00:00;Sud-Kivu;Entree;Nord-Kivu;Hors_Zone;1628
202002;JO;14:00:00;Sud-Kivu;Entree;Nord-Kivu;Nord-Kivu;166323
202002;JO;14:00:00;Sud-Kivu;Entree;Nord-Kivu;Sud-Kivu;23829
202002;JO;14:00:00;Sud-Kivu;Entree;Sud-Kivu;Hors_Zone;2035
202002;JO;14:00:00;Sud-Kivu;Entree;Sud-Kivu;Nord-Kivu;20368
202002;JO;14:00:00;Sud-Kivu;Entree;Sud-Kivu;Sud-Kivu;82935
202002;JO;14:00:00;Sud-Kivu;Sortie;Hors_Zone;Hors_Zone;40702
202002;JO;14:00:00;Sud-Kivu;Sortie;Hors_Zone;Nord-Kivu;16371
202002;JO;14:00:00;Sud-Kivu;Sortie;Hors_Zone;Sud-Kivu;8577
202002;JO;14:00:00;Sud-Kivu;Sortie;Nord-Kivu;Hors_Zone;2201
202002;JO;14:00:00;Sud-Kivu;Sortie;Nord-Kivu;Nord-Kivu;176183
202002;JO;14:00:00;Sud-Kivu;Sortie;Nord-Kivu;Sud-Kivu;20903
202002;JO;14:00:00;Sud-Kivu;Sortie;Sud-Kivu;Hors_Zone;322
202002;JO;14:00:00;Sud-Kivu;Sortie;Sud-Kivu;Nord-Kivu;21937
202002;JO;14:00:00;Sud-Kivu;Sortie;Sud-Kivu;Sud-Kivu;98462
202002;JO;14:00:00;Tanganyika;Entree;Tanganyika;Tanganyika;402
202002;JO;14:00:00;Tanganyika;Sortie;Tanganyika;Tanganyika;293
202002;JO;14:00:00;Tshopo;Sortie;Sud-Kivu;Sud-Kivu;263
202002;JO;14:30:00;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;93857
202002;JO;14:30:00;Haut-Katanga;Entree;Haut-Katanga;Hors_Zone;638
202002;JO;14:30:00;Haut-Katanga;Entree;Haut-Katanga;Lualaba;15641
202002;JO;14:30:00;Haut-Katanga;Entree;Haut-Lomami;Haut-Lomami;162
202002;JO;14:30:00;Haut-Katanga;Entree;Hors_Zone;Haut-Katanga;6097
202002;JO;14:30:00;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;8305
202002;JO;14:30:00;Haut-Katanga;Entree;Hors_Zone;Lualaba;4671
202002;JO;14:30:00;Haut-Katanga;Entree;Kinshasa;Kinshasa;277
202002;JO;14:30:00;Haut-Katanga;Entree;Lualaba;Haut-Katanga;11385
202002;JO;14:30:00;Haut-Katanga;Entree;Lualaba;Lualaba;46489
202002;JO;14:30:00;Haut-Katanga;Entree;Nord-Kivu;Nord-Kivu;115
202002;JO;14:30:00;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;96434
202002;JO;14:30:00;Haut-Katanga;Sortie;Haut-Katanga;Hors_Zone;544
202002;JO;14:30:00;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;16002
202002;JO;14:30:00;Haut-Katanga;Sortie;Haut-Lomami;Haut-Lomami;424
202002;JO;14:30:00;Haut-Katanga;Sortie;Hors_Zone;Haut-Katanga;9366
202002;JO;14:30:00;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;7678
202002;JO;14:30:00;Haut-Katanga;Sortie;Hors_Zone;Lualaba;3828
202002;JO;14:30:00;Haut-Katanga;Sortie;Kasai-Oriental;Kasai-Oriental;203
202002;JO;14:30:00;Haut-Katanga;Sortie;Kinshasa;Kinshasa;212
202002;JO;14:30:00;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;9964
202002;JO;14:30:00;Haut-Katanga;Sortie;Lualaba;Hors_Zone;401
202002;JO;14:30:00;Haut-Katanga;Sortie;Lualaba;Lualaba;54470
202002;JO;14:30:00;Haut-Lomami;Entree;Haut-Katanga;Haut-Katanga;219
202002;JO;14:30:00;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;5785
202002;JO;14:30:00;Haut-Lomami;Entree;Haut-Lomami;Hors_Zone;438
202002;JO;14:30:00;Haut-Lomami;Entree;Haut-Lomami;Kasai;9310
202002;JO;14:30:00;Haut-Lomami;Entree;Hors_Zone;Haut-Lomami;1131
202002;JO;14:30:00;Haut-Lomami;Entree;Hors_Zone;Hors_Zone;29687
202002;JO;14:30:00;Haut-Lomami;Entree;Hors_Zone;Kasai;5054
202002;JO;14:30:00;Haut-Lomami;Entree;Hors_Zone;Lomami;1239
202002;JO;14:30:00;Haut-Lomami;Entree;Kasai;Haut-Lomami;5042
202002;JO;14:30:00;Haut-Lomami;Entree;Kasai;Kasai;142540
202002;JO;14:30:00;Haut-Lomami;Entree;Kasai-Central;Kasai-Central;4442
202002;JO;14:30:00;Haut-Lomami;Entree;Kasai-Oriental;Hors_Zone;207
202002;JO;14:30:00;Haut-Lomami;Entree;Kasai-Oriental;Kasai-Oriental;202
202002;JO;14:30:00;Haut-Lomami;Entree;Kinshasa;Kinshasa;437
202002;JO;14:30:00;Haut-Lomami;Entree;Lomami;Haut-Lomami;1930
202002;JO;14:30:00;Haut-Lomami;Entree;Lomami;Hors_Zone;1176
202002;JO;14:30:00;Haut-Lomami;Entree;Lomami;Kasai-Oriental;214
202002;JO;14:30:00;Haut-Lomami;Entree;Lomami;Lomami;10347
202002;JO;14:30:00;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;4352
202002;JO;14:30:00;Haut-Lomami;Sortie;Haut-Lomami;Hors_Zone;223
202002;JO;14:30:00;Haut-Lomami;Sortie;Haut-Lomami;Lomami;638
202002;JO;14:30:00;Haut-Lomami;Sortie;Hors_Zone;Haut-Lomami;1410
202002;JO;14:30:00;Haut-Lomami;Sortie;Hors_Zone;Hors_Zone;22077
202002;JO;14:30:00;Haut-Lomami;Sortie;Hors_Zone;Kasai;8993
202002;JO;14:30:00;Haut-Lomami;Sortie;Hors_Zone;Lomami;1577
202002;JO;14:30:00;Haut-Lomami;Sortie;Kasai;Kasai;176555
