Period;Day_type;Zone;Home_Zone;Activity_Zone;PresenceType;Age;Volume
202003;JO;Maniema;Hors_Zone;Maniema;Jour;25-34;436
202003;JO;Maniema;Hors_Zone;Maniema;Jour;35-44;172
202003;JO;Maniema;Hors_Zone;Maniema;Jour;45-54;47
202003;JO;Maniema;Hors_Zone;Maniema;Jour;<18;697
202003;JO;Maniema;Hors_Zone;Maniema;Nuit;25-34;89
202003;JO;Maniema;Hors_Zone;Maniema;Nuit;35-44;25
202003;JO;Maniema;Hors_Zone;Maniema;Nuit;<18;136
202003;JO;Maniema;Maniema;Maniema;Jour;25-34;71
202003;JO;Maniema;Maniema;Maniema;Jour;<18;178
202003;JO;Maniema;Maniema;Maniema;Nuit;25-34;93
202003;JO;Maniema;Maniema;Maniema;Nuit;<18;145
202003;JO;Mongala;Hors_Zone;Hors_Zone;Jour;18-24;621
202003;JO;Mongala;Hors_Zone;Hors_Zone;Jour;25-34;854
202003;JO;Mongala;Hors_Zone;Hors_Zone;Jour;35-44;359
202003;JO;Mongala;Hors_Zone;Hors_Zone;Jour;45-54;141
202003;JO;Mongala;Hors_Zone;Hors_Zone;Jour;<18;1041
202003;JO;Mongala;Hors_Zone;Hors_Zone;Nuit;18-24;86
202003;JO;Mongala;Hors_Zone;Hors_Zone;Nuit;25-34;142
202003;JO;Mongala;Hors_Zone;Hors_Zone;Nuit;35-44;29
202003;JO;Mongala;Hors_Zone;Hors_Zone;Nuit;<18;179
202003;JO;Mongala;Hors_Zone;Mongala;Jour;18-24;43
202003;JO;Mongala;Hors_Zone;Mongala;Jour;25-34;143
202003;JO;Mongala;Hors_Zone;Mongala;Jour;55-64;44
202003;JO;Mongala;Hors_Zone;Mongala;Jour;<18;176
202003;JO;Mongala;Hors_Zone;Tshopo;Jour;<18;37
202003;JO;Mongala;Mongala;Mongala;Jour;<18;21
202003;JO;Mongala;Tshopo;Hors_Zone;Jour;45-54;40
202003;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;18-24;12996
202003;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;25-34;19085
202003;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;35-44;9812
202003;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;45-54;5337
202003;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;55-64;2548
202003;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;<18;22913
202003;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;>65;1124
202003;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;18-24;2908
202003;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;25-34;4248
202003;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;35-44;2185
202003;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;45-54;1153
202003;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;55-64;496
202003;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;<18;5016
202003;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;>65;22
202003;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;18-24;8002
202003;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;25-34;13263
202003;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;35-44;7430
202003;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;45-54;4179
202003;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;55-64;2037
202003;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;<18;15701
202003;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;>65;854
202003;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;18-24;1527
202003;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;25-34;2416
202003;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;35-44;1317
202003;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;45-54;689
202003;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;55-64;201
202003;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;<18;2819
202003;JO;Nord-Kivu;Kinshasa;Kinshasa;Jour;18-24;49
202003;JO;Nord-Kivu;Kinshasa;Kinshasa;Jour;<18;215
202003;JO;Nord-Kivu;Kinshasa;Kinshasa;Nuit;<18;173
202003;JO;Nord-Kivu;Kinshasa;Nord-Kivu;Jour;<18;29
202003;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Jour;18-24;302
202003;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Jour;25-34;517
202003;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Jour;35-44;166
202003;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Jour;45-54;21
202003;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Jour;<18;624
202003;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Nuit;18-24;545
202003;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Nuit;25-34;819
202003;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Nuit;35-44;371
202003;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Nuit;45-54;100
202003;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Nuit;<18;943
202003;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;18-24;6983
202003;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;25-34;10803
202003;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;35-44;5806
202003;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;45-54;3049
202003;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;55-64;1343
202003;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;<18;12204
202003;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;>65;517
202003;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;18-24;5477
202003;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;25-34;8375
202003;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;35-44;4466
202003;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;45-54;2322
202003;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;55-64;1019
202003;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;<18;9377
202003;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;>65;326
202003;JO;Nord-Kivu;Sud-Kivu;Hors_Zone;Nuit;25-34;21
202003;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Jour;18-24;316
202003;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Jour;25-34;477
202003;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Jour;35-44;87
202003;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Jour;45-54;43
202003;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Jour;<18;532
202003;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Nuit;25-34;24
202003;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Nuit;<18;23
202003;JO;Nord-Ubangi;Hors_Zone;Nord-Ubangi;Jour;18-24;44
202003;JO;Nord-Ubangi;Hors_Zone;Nord-Ubangi;Jour;25-34;58
202003;JO;Nord-Ubangi;Hors_Zone;Nord-Ubangi;Jour;<18;204
202003;JO;Nord-Ubangi;Nord-Ubangi;Nord-Ubangi;Jour;<18;239
202003;JO;Nord-Ubangi;Nord-Ubangi;Nord-Ubangi;Nuit;<18;102
202003;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;18-24;242
202003;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;25-34;439
202003;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;35-44;48
202003;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;45-54;24
202003;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;<18;530
202003;JO;Sankuru;Hors_Zone;Hors_Zone;Nuit;18-24;41
202003;JO;Sankuru;Hors_Zone;Hors_Zone;Nuit;25-34;58
202003;JO;Sankuru;Hors_Zone;Hors_Zone;Nuit;35-44;52
202003;JO;Sankuru;Hors_Zone;Hors_Zone;Nuit;<18;150
202003;JO;Sankuru;Hors_Zone;Sankuru;Jour;25-34;160
202003;JO;Sankuru;Hors_Zone;Sankuru;Jour;<18;162
202003;JO;Sankuru;Hors_Zone;Sankuru;Nuit;25-34;22
202003;JO;Sankuru;Hors_Zone;Sankuru;Nuit;<18;57
202003;JO;Sankuru;Sankuru;Sankuru;Jour;25-34;26
202003;JO;Sankuru;Sankuru;Sankuru;Jour;<18;28
202003;JO;Sankuru;Sankuru;Sankuru;Nuit;25-34;23
202003;JO;Sankuru;Sankuru;Sankuru;Nuit;<18;26
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;18-24;13046
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;25-34;18200
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;35-44;9117
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;45-54;4966
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;55-64;2706
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;<18;21336
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;>65;1248
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;18-24;2822
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;25-34;3975
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;35-44;1979
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;45-54;1048
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;55-64;536
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;<18;4775
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;>65;22
202003;JO;Sud-Kivu;Hors_Zone;Kinshasa;Nuit;55-64;39
202003;JO;Sud-Kivu;Hors_Zone;Kinshasa;Nuit;<18;31
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;18-24;5817
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;25-34;9382
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;35-44;4949
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;45-54;2867
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;55-64;1788
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;<18;10143
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;>65;856
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;18-24;935
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;25-34;1503
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;35-44;775
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;45-54;363
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;55-64;52
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;<18;1667
202003;JO;Sud-Kivu;Kongo-Central;Kongo-Central;Jour;35-44;43
202003;JO;Sud-Kivu;Kongo-Central;Kongo-Central;Nuit;35-44;43
202003;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Jour;18-24;45
202003;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Jour;25-34;98
202003;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Jour;<18;147
202003;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Nuit;18-24;31
202003;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Nuit;25-34;161
202003;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Nuit;<18;248
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;18-24;3636
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;25-34;5896
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;35-44;3027
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;45-54;1704
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;55-64;899
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;<18;6249
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;>65;189
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;18-24;2787
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;25-34;4436
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;35-44;2239
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;45-54;1248
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;55-64;636
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;<18;4681
202003;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Jour;18-24;744
202003;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Jour;25-34;965
202003;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Jour;35-44;518
202003;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Jour;45-54;155
202003;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Jour;55-64;22
202003;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Jour;<18;1320
202003;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Nuit;18-24;55
202003;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Nuit;25-34;144
202003;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Nuit;35-44;52
202003;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Nuit;45-54;22
202003;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Nuit;<18;205
202003;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Jour;18-24;56
202003;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Jour;25-34;129
202003;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Jour;35-44;23
202003;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Jour;<18;260
202003;JO;Sud-Ubangi;Sud-Ubangi;Sud-Ubangi;Jour;25-34;85
202003;JO;Sud-Ubangi;Sud-Ubangi;Sud-Ubangi;Jour;<18;408
202003;JO;Sud-Ubangi;Sud-Ubangi;Sud-Ubangi;Nuit;<18;220
202003;JO;Tanganyika;Hors_Zone;Haut-Katanga;Jour;18-24;26
202003;JO;Tanganyika;Hors_Zone;Haut-Katanga;Jour;55-64;39
202003;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;18-24;778
202003;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;25-34;1528
202003;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;35-44;746
202003;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;45-54;449
202003;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;55-64;128
202003;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;<18;1522
202003;JO;Tanganyika;Hors_Zone;Hors_Zone;Nuit;25-34;334
202003;JO;Tanganyika;Hors_Zone;Hors_Zone;Nuit;35-44;93
202003;JO;Tanganyika;Hors_Zone;Hors_Zone;Nuit;<18;271
202003;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;18-24;174
202003;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;25-34;542
202003;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;35-44;233
202003;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;45-54;124
202003;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;<18;479
202003;JO;Tanganyika;Hors_Zone;Tanganyika;Nuit;25-34;55
202003;JO;Tanganyika;Hors_Zone;Tanganyika;Nuit;35-44;36
202003;JO;Tanganyika;Hors_Zone;Tanganyika;Nuit;<18;85
202003;JO;Tanganyika;Tanganyika;Tanganyika;Jour;25-34;212
202003;JO;Tanganyika;Tanganyika;Tanganyika;Jour;<18;298
202003;JO;Tanganyika;Tanganyika;Tanganyika;Nuit;25-34;188
202003;JO;Tanganyika;Tanganyika;Tanganyika;Nuit;<18;218
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;18-24;5367
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;25-34;8802
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;35-44;4571
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;45-54;2561
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;55-64;1408
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;<18;10803
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;>65;679
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;18-24;1543
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;25-34;2588
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;35-44;1335
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;45-54;723
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;55-64;216
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;<18;3089
202003;JO;Tshopo;Hors_Zone;Tshopo;Jour;18-24;2296
202003;JO;Tshopo;Hors_Zone;Tshopo;Jour;25-34;4207
202003;JO;Tshopo;Hors_Zone;Tshopo;Jour;35-44;2367
202003;JO;Tshopo;Hors_Zone;Tshopo;Jour;45-54;1409
202003;JO;Tshopo;Hors_Zone;Tshopo;Jour;55-64;889
202003;JO;Tshopo;Hors_Zone;Tshopo;Jour;<18;5082
202003;JO;Tshopo;Hors_Zone;Tshopo;Jour;>65;366
202003;JO;Tshopo;Hors_Zone;Tshopo;Nuit;18-24;290
202003;JO;Tshopo;Hors_Zone;Tshopo;Nuit;25-34;704
202003;JO;Tshopo;Hors_Zone;Tshopo;Nuit;35-44;300
202003;JO;Tshopo;Hors_Zone;Tshopo;Nuit;45-54;109
202003;JO;Tshopo;Hors_Zone;Tshopo;Nuit;<18;871
202003;JO;Tshopo;Ituri;Ituri;Jour;<18;30
202003;JO;Tshopo;Ituri;Ituri;Nuit;<18;38
202003;JO;Tshopo;Tshopo;Hors_Zone;Jour;25-34;41
202003;JO;Tshopo;Tshopo;Hors_Zone;Jour;<18;52
202003;JO;Tshopo;Tshopo;Hors_Zone;Nuit;25-34;21
202003;JO;Tshopo;Tshopo;Hors_Zone;Nuit;<18;26
202003;JO;Tshopo;Tshopo;Tshopo;Jour;18-24;1142
202003;JO;Tshopo;Tshopo;Tshopo;Jour;25-34;2265
202003;JO;Tshopo;Tshopo;Tshopo;Jour;35-44;1221
202003;JO;Tshopo;Tshopo;Tshopo;Jour;45-54;654
202003;JO;Tshopo;Tshopo;Tshopo;Jour;55-64;214
202003;JO;Tshopo;Tshopo;Tshopo;Jour;<18;2680
202003;JO;Tshopo;Tshopo;Tshopo;Nuit;18-24;956
202003;JO;Tshopo;Tshopo;Tshopo;Nuit;25-34;1865
202003;JO;Tshopo;Tshopo;Tshopo;Nuit;35-44;984
202003;JO;Tshopo;Tshopo;Tshopo;Nuit;45-54;478
202003;JO;Tshopo;Tshopo;Tshopo;Nuit;<18;2174
202003;JO;Tshuapa;Hors_Zone;Hors_Zone;Jour;18-24;46
202003;JO;Tshuapa;Hors_Zone;Hors_Zone;Jour;25-34;151
202003;JO;Tshuapa;Hors_Zone;Hors_Zone;Jour;45-54;21
202003;JO;Tshuapa;Hors_Zone;Hors_Zone;Jour;<18;294
202003;JO;Tshuapa;Hors_Zone;Tshuapa;Jour;18-24;24
202003;JO;Tshuapa;Hors_Zone;Tshuapa;Jour;25-34;134
202003;JO;Tshuapa;Hors_Zone;Tshuapa;Jour;35-44;27
202003;JO;Tshuapa;Hors_Zone;Tshuapa;Jour;45-54;21
202003;JO;Tshuapa;Hors_Zone;Tshuapa;Jour;<18;186
202003;JO;Tshuapa;Tshuapa;Tshuapa;Jour;25-34;189
202003;JO;Tshuapa;Tshuapa;Tshuapa;Jour;<18;107
202003;JO;Tshuapa;Tshuapa;Tshuapa;Nuit;25-34;130
202003;JO;Tshuapa;Tshuapa;Tshuapa;Nuit;<18;73
202003;WE;Bas-Uele;Bas-Uele;Bas-Uele;Jour;25-34;139
202003;WE;Bas-Uele;Bas-Uele;Bas-Uele;Jour;<18;153
202003;WE;Bas-Uele;Bas-Uele;Bas-Uele;Nuit;25-34;65
202003;WE;Bas-Uele;Bas-Uele;Bas-Uele;Nuit;<18;76
202003;WE;Bas-Uele;Hors_Zone;Bas-Uele;Jour;25-34;29
202003;WE;Bas-Uele;Hors_Zone;Hors_Zone;Jour;18-24;25
202003;WE;Bas-Uele;Hors_Zone;Hors_Zone;Jour;25-34;135
202003;WE;Bas-Uele;Hors_Zone;Hors_Zone;Jour;35-44;62
202003;WE;Bas-Uele;Hors_Zone;Hors_Zone;Jour;<18;73
202003;WE;Bas-Uele;Hors_Zone;Hors_Zone;Nuit;<18;48
202003;WE;Equateur;Equateur;Equateur;Jour;<18;60
202003;WE;Equateur;Equateur;Equateur;Nuit;25-34;44
202003;WE;Equateur;Equateur;Equateur;Nuit;<18;62
202003;WE;Equateur;Hors_Zone;Equateur;Jour;25-34;21
202003;WE;Equateur;Hors_Zone;Equateur;Jour;<18;25
202003;WE;Equateur;Hors_Zone;Hors_Zone;Jour;18-24;251
202003;WE;Equateur;Hors_Zone;Hors_Zone;Jour;25-34;439
202003;WE;Equateur;Hors_Zone;Hors_Zone;Jour;35-44;165
202003;WE;Equateur;Hors_Zone;Hors_Zone;Jour;45-54;36
202003;WE;Equateur;Hors_Zone;Hors_Zone;Jour;<18;657
202003;WE;Equateur;Hors_Zone;Hors_Zone;Nuit;18-24;32
202003;WE;Equateur;Hors_Zone;Hors_Zone;Nuit;25-34;108
202003;WE;Equateur;Hors_Zone;Hors_Zone;Nuit;35-44;26
202003;WE;Equateur;Hors_Zone;Hors_Zone;Nuit;<18;149
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;18-24;48468
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;25-34;104334
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;35-44;63225
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;45-54;35165
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;55-64;18528
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;<18;127629
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;>65;8621
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;18-24;32439
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;25-34;69554
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;35-44;41971
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;45-54;23241
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;55-64;12173
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;<18;84863
202003;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;>65;5658
202003;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;18-24;698
202003;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;25-34;1343
202003;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;35-44;772
202003;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;45-54;406
202003;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;55-64;191
202003;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;<18;1734
202003;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;18-24;701
202003;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;25-34;1331
202003;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;35-44;712
202003;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;45-54;386
202003;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;55-64;169
202003;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;<18;1652
202003;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;>65;22
202003;WE;Haut-Katanga;Haut-Katanga;Lualaba;Jour;<18;52
202003;WE;Haut-Katanga;Haut-Katanga;Lualaba;Nuit;25-34;22
202003;WE;Haut-Katanga;Haut-Katanga;Lualaba;Nuit;<18;45
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;18-24;28375
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;25-34;57295
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;35-44;33855
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;45-54;19413
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;55-64;10841
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;<18;70431
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;>65;5272
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;18-24;5751
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;25-34;11401
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;35-44;6799
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;45-54;3842
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;55-64;2112
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;<18;14403
202003;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;>65;1037
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;18-24;18344
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;25-34;31440
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;35-44;17277
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;45-54;9561
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;55-64;5056
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;<18;45612
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;>65;2492
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;18-24;4876
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;25-34;8707
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;35-44;4814
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;45-54;2695
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;55-64;1353
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;<18;12052
202003;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;>65;676
202003;WE;Haut-Katanga;Hors_Zone;Lualaba;Jour;18-24;23
202003;WE;Haut-Katanga;Hors_Zone;Lualaba;Jour;25-34;170
202003;WE;Haut-Katanga;Hors_Zone;Lualaba;Jour;35-44;57
202003;WE;Haut-Katanga;Hors_Zone;Lualaba;Jour;45-54;22
202003;WE;Haut-Katanga;Hors_Zone;Lualaba;Jour;<18;257
202003;WE;Haut-Katanga;Hors_Zone;Lualaba;Nuit;<18;88
202003;WE;Haut-Katanga;Hors_Zone;Tanganyika;Jour;45-54;23
