Period;Hour;Day_type;Origin;Destination;Immobility;Home_Category;Activity_Category;Age;Observation_Zone;Mode;Volume
202003;13:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;101
202003;13:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;49
202003;13:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;54
202003;13:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;64
202003;13:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;43
202003;13:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;39
202003;13:00:00;WE;Hors_Zone;Mai-Ndombe;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;26
202003;13:00:00;WE;Hors_Zone;Maniema;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;25
202003;13:00:00;WE;Kinshasa;Kongo-Central;1h;Outside_Resident;Destination_Zone_Worker;25-34;ZoneGlobale;All_modes;26
202003;13:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;33
202003;13:00:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;24
202003;13:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;35
202003;13:00:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;21
202003;13:00:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;28
202003;13:00:00;WE;Kongo-Central;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;28
202003;13:30:00;JO;Haut-Katanga;Lualaba;3h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;23
202003;13:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;61
202003;13:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;186
202003;13:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;262
202003;13:30:00;JO;Hors_Zone;Kasai-Oriental;3h;Outside_Resident;Outside_Worker;45-54;ZoneGlobale;All_modes;25
202003;13:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;27
202003;13:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;140
202003;13:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;43
202003;13:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;282
202003;13:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;95
202003;13:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;27
202003;13:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;130
202003;13:30:00;JO;Hors_Zone;Lomami;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;27
202003;13:30:00;JO;Hors_Zone;Mongala;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;25
202003;13:30:00;JO;Hors_Zone;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;>65;ZoneGlobale;All_modes;23
202003;13:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;21
202003;13:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;29
202003;13:30:00;JO;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;26
202003;13:30:00;JO;Hors_Zone;Tshuapa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;26
202003;13:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;26
202003;13:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;35-44;ZoneGlobale;All_modes;46
202003;13:30:00;JO;Kinshasa;Nord-Kivu;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;27
202003;13:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;27
202003;13:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;28
202003;13:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;26
202003;13:30:00;JO;Lualaba;Haut-Katanga;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;28
202003;13:30:00;JO;Lualaba;Haut-Katanga;1h;Origin_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;25
202003;13:30:00;JO;Lualaba;Haut-Katanga;3h;Origin_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;25
202003;13:30:00;WE;Hors_Zone;Kasai;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;21
202003;13:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;22
202003;13:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;76
202003;13:30:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;23
202003;13:30:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;26
202003;13:30:00;WE;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;45-54;ZoneGlobale;All_modes;23
202003;13:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;21
202003;13:30:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;67
202003;13:30:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;49
202003;13:30:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;58
202003;14:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;23
202003;14:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;38
202003;14:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;24
202003;14:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;109
202003;14:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;111
202003;14:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;254
202003;14:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;84
202003;14:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;97
202003;14:00:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;47
202003;14:00:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;26
202003;14:00:00;JO;Hors_Zone;Mai-Ndombe;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;28
202003;14:00:00;JO;Hors_Zone;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;55-64;ZoneGlobale;All_modes;24
202003;14:00:00;JO;Kasai;Haut-Lomami;3h;Origin_Zone_Resident;Origin_Zone_Worker;18-24;ZoneGlobale;All_modes;26
202003;14:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Origin_Zone_Worker;18-24;ZoneGlobale;All_modes;22
202003;14:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;35-44;ZoneGlobale;All_modes;67
202003;14:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;45-54;ZoneGlobale;All_modes;53
202003;14:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;25-34;ZoneGlobale;All_modes;26
202003;14:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;45-54;ZoneGlobale;All_modes;40
202003;14:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;>65;ZoneGlobale;All_modes;53
202003;14:00:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;21
202003;14:00:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;24
202003;14:00:00;JO;Kongo-Central;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;18-24;ZoneGlobale;All_modes;26
202003;14:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;21
202003;14:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;26
202003;14:00:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;22
202003;14:00:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;45-54;ZoneGlobale;All_modes;28
202003;14:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;25
202003;14:00:00;WE;Haut-Katanga;Lualaba;1h;Outside_Resident;Origin_Zone_Worker;18-24;ZoneGlobale;All_modes;26
202003;14:00:00;WE;Haut-Katanga;Lualaba;3h;Outside_Resident;Origin_Zone_Worker;18-24;ZoneGlobale;All_modes;26
202003;14:00:00;WE;Haut-Katanga;Lualaba;3h;Study_Zone_Resident;Study_Zone_Worker;<18;ZoneGlobale;All_modes;30
202003;14:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;24
202003;14:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;47
202003;14:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;22
202003;14:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;96
202003;14:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;78
202003;14:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;64
202003;14:00:00;WE;Hors_Zone;Nord-Ubangi;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;30
202003;14:00:00;WE;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;25
202003;14:00:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Destination_Zone_Worker;>65;ZoneGlobale;All_modes;26
202003;14:00:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;103
202003;14:00:00;WE;Kongo-Central;Kinshasa;3h;Outside_Resident;Destination_Zone_Worker;25-34;ZoneGlobale;All_modes;26
202003;14:00:00;WE;Kongo-Central;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;45-54;ZoneGlobale;All_modes;26
202003;14:00:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;26
202003;14:00:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;45-54;ZoneGlobale;All_modes;31
202003;14:00:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;83
202003;14:00:00;WE;Nord-Kivu;Sud-Kivu;3h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;22
202003;14:30:00;JO;Haut-Katanga;Lualaba;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;49
202003;14:30:00;JO;Haut-Katanga;Lualaba;3h;Destination_Zone_Resident;Destination_Zone_Worker;25-34;ZoneGlobale;All_modes;24
202003;14:30:00;JO;Haut-Katanga;Lualaba;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;40
202003;14:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;91
202003;14:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;146
202003;14:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;240
202003;14:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;100
202003;14:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;200
202003;14:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;22
202003;14:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;100
202003;14:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;28
202003;14:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;150
202003;14:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;28
202003;14:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;24
202003;14:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;25
202003;14:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;46
202003;14:30:00;JO;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;25
202003;14:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;22
202003;14:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;31
202003;14:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;30
202003;14:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;24
202003;14:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;25
202003;14:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;93
202003;14:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;28
202003;14:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;35-44;ZoneGlobale;All_modes;28
202003;14:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;98
202003;14:30:00;JO;Lomami;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;25
202003;14:30:00;WE;Hors_Zone;Kinshasa;3h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;25
202003;14:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;50
202003;14:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;52
202003;14:30:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;24
202003;14:30:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;25
202003;14:30:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;25
202003;15:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;78
202003;15:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;99
202003;15:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;171
202003;15:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;29
202003;15:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;103
202003;15:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;251
202003;15:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;79
202003;15:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;26
202003;15:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;64
202003;15:00:00;JO;Hors_Zone;Maniema;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;23
202003;15:00:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;21
202003;15:00:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;21
202003;15:00:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;30
202003;15:00:00;JO;Kasai;Haut-Lomami;1h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;27
202003;15:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;24
202003;15:00:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;24
202003;15:00:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;23
202003;15:00:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;24
202003;15:00:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Origin_Zone_Worker;18-24;ZoneGlobale;All_modes;24
202003;15:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;18-24;ZoneGlobale;All_modes;23
202003;15:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;28
202003;15:00:00;JO;Kongo-Central;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;23
202003;15:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;132
202003;15:00:00;JO;Kongo-Central;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;28
202003;15:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;45-54;ZoneGlobale;All_modes;22
202003;15:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;116
202003;15:00:00;JO;Lualaba;Haut-Katanga;1h;Outside_Resident;Destination_Zone_Worker;18-24;ZoneGlobale;All_modes;24
202003;15:00:00;JO;Lualaba;Haut-Katanga;1h;Outside_Resident;Destination_Zone_Worker;25-34;ZoneGlobale;All_modes;24
202003;15:00:00;JO;Lualaba;Haut-Katanga;1h;Destination_Zone_Resident;Destination_Zone_Worker;35-44;ZoneGlobale;All_modes;23
202003;15:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;23
202003;15:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;75
202003;15:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;33
202003;15:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;88
202003;15:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;33
202003;15:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;97
202003;15:00:00;WE;Hors_Zone;Kwango;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;25
202003;15:00:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;23
202003;15:00:00;WE;Kinshasa;Kongo-Central;1h;Outside_Resident;Destination_Zone_Worker;18-24;ZoneGlobale;All_modes;24
202003;15:00:00;WE;Kinshasa;Kongo-Central;3h;Outside_Resident;Destination_Zone_Worker;25-34;ZoneGlobale;All_modes;24
202003;15:00:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;32
202003;15:00:00;WE;Lualaba;Haut-Katanga;1h;Outside_Resident;Origin_Zone_Worker;35-44;ZoneGlobale;All_modes;24
202003;15:00:00;WE;Lualaba;Haut-Katanga;3h;Outside_Resident;Origin_Zone_Worker;35-44;ZoneGlobale;All_modes;24
202003;15:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;100
202003;15:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;97
202003;15:30:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;21
202003;15:30:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;44
202003;15:30:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;33
202003;15:30:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;53
202003;15:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;88
202003;15:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;164
202003;15:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;94
202003;15:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;29
202003;15:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;184
202003;15:30:00;JO;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;23
202003;15:30:00;JO;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;23
202003;15:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;44
202003;15:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;22
202003;15:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Origin_Zone_Worker;18-24;ZoneGlobale;All_modes;24
202003;15:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;23
202003;15:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;22
202003;15:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;23
202003;15:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;23
202003;15:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;29
202003;15:30:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;21
202003;15:30:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;23
202003;15:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;22
202003;15:30:00;JO;Tshopo;Nord-Kivu;1h;Origin_Zone_Resident;Origin_Zone_Worker;55-64;ZoneGlobale;All_modes;24
202003;15:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;24
202003;15:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;21
202003;15:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;71
